Date,Time,TxBat(V),R.Angle(°),P.Angle(°),AccY(g),ADC3(V),ADC4(V),AccX(g),RSSI(dB),RX,RxBatt(V),AccZ(g),RPM(r/m),ADC2(V),VFR(%),DIY 0A20,DIY 0A10,GPS,GPS Alt(ft),GPS Speed(mph),GPS Clock(),Temp1(°C),Temp2(°C),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,
2025-05-13,14:46:15.380,8.32,,,,,,,,,,,,,,,,,,,,,,0,0,-1009,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:15.420,8.32,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:15.690,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:15.960,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:16.220,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:16.480,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1011,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:16.740,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:17.000,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:17.260,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:17.520,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:17.790,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:18.050,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:18.310,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:18.580,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:18.860,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1011,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:19.130,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:19.400,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:19.660,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:19.930,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:20.190,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:20.460,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:20.720,8.31,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:20.990,8.30,,,,,,,,,,,,,,,,,,,,,,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:21.260,8.30,0.19,0.05,1.017,,,-0.030,100,0,6.72,-0.043,,,,,,,,,,,,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2025-05-13,14:46:21.520,8.30,0.90,0.20,1.030,5.20,0.00,-0.046,99,0,6.72,-0.064,0,,,0,,,,,,33,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:21.780,8.30,1.46,0.34,1.021,6.20,0.00,-0.014,97,0,6.72,-0.046,0,0.00,,0,0,,,,,33,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:22.050,8.30,2.03,0.48,1.018,7.10,0.00,-0.029,98,0,6.72,-0.036,0,0.00,,0,0,,,,,33,2,0,0,-1011,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:22.310,8.30,2.38,0.57,1.025,7.70,0.00,-0.036,99,0,6.72,-0.022,0,0.00,,0,0,,,,,33,2,0,0,-1011,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:22.580,8.30,2.77,0.65,1.007,7.70,0.00,-0.027,99,0,6.72,0.025,0,0.00,100,0,0,,,,,33,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:22.840,8.30,3.13,0.74,1.016,9.00,0.00,-0.039,99,0,6.72,-0.017,0,0.00,100,0,0,,795.28,,,33,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:23.100,8.30,3.44,0.81,1.027,9.60,0.00,-0.031,99,0,6.72,-0.031,0,0.00,100,0,0,,795.28,0.1,2025-05-14 13:14:50,33,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:23.370,8.31,3.73,0.87,1.004,9.80,0.00,-0.038,99,0,6.72,-0.074,0,0.00,100,0,0,,795.28,0.1,2025-05-14 13:14:50,33,2,0,0,-1010,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:23.640,8.30,3.94,0.93,1.024,9.90,0.00,-0.030,97,0,6.72,-0.046,0,0.00,100,0,0,42.303700 -89.182100,787.73,0.0,2025-05-14 12:14:50,33,2,0,0,-1011,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:23.910,8.30,4.11,0.97,1.019,10.00,0.00,-0.034,98,0,6.72,-0.051,0,0.00,100,0,0,42.303700 -89.182100,787.73,0.0,2025-05-14 12:14:50,33,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:24.170,8.31,4.28,1.01,1.017,10.00,0.00,-0.033,99,0,6.72,-0.044,0,0.00,100,0,0,42.303700 -89.182100,787.73,0.0,2025-05-14 12:14:50,33,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:24.430,8.31,4.43,1.05,0.986,10.00,0.00,-0.024,100,0,6.72,-0.051,0,0.00,100,0,0,42.303700 -89.182100,787.73,0.0,2025-05-14 12:14:50,33,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:24.690,8.31,4.56,1.08,1.020,10.00,0.00,-0.030,99,0,6.72,-0.039,0,0.00,100,0,0,42.303700 -89.182100,791.99,0.1,2025-05-14 12:14:52,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:24.960,8.30,4.68,1.11,1.011,10.00,0.00,-0.030,99,0,6.72,-0.031,0,0.00,100,0,0,42.303700 -89.182100,791.99,0.1,2025-05-14 12:14:52,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:25.230,8.30,4.78,1.14,1.016,10.00,0.00,-0.032,100,0,6.72,-0.051,0,0.00,100,0,0,42.303700 -89.182100,791.99,0.5,2025-05-14 12:14:52,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:25.500,8.30,4.87,1.16,0.998,10.00,0.00,-0.065,100,0,6.72,-0.058,0,0.00,100,0,0,42.303700 -89.182100,791.99,0.5,2025-05-14 12:14:52,33,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:25.760,8.31,4.95,1.19,1.024,10.00,0.00,-0.024,100,0,6.72,-0.032,0,0.00,100,0,0,42.303700 -89.182100,793.31,0.1,2025-05-14 04:14:53,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:26.030,8.31,5.00,1.19,1.043,10.00,0.00,-0.023,100,0,6.72,-0.085,0,0.00,100,0,0,42.303700 -89.182100,793.31,0.0,2025-05-14 04:14:53,34,2,0,0,-1011,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:26.290,8.31,5.03,1.21,1.036,10.00,0.00,-0.020,100,0,6.72,-0.074,0,0.00,100,0,0,42.303700 -89.182100,793.31,0.0,2025-05-14 04:14:53,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:26.560,8.31,5.07,1.23,1.040,10.00,0.00,-0.009,100,0,6.72,-0.059,0,0.00,100,0,0,42.303700 -89.182100,793.31,0.0,2025-05-14 04:14:53,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:26.820,8.31,5.15,1.17,0.993,10.00,0.00,-0.043,100,0,6.72,-0.048,0,0.00,100,0,0,42.303700 -89.182100,793.31,0.2,2025-05-14 01:14:54,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:27.080,8.31,5.22,0.87,1.054,10.00,0.00,-0.079,99,0,6.72,-0.073,0,0.00,100,0,0,42.303700 -89.182100,793.31,0.1,2025-05-14 01:14:54,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:27.350,8.31,5.01,1.18,1.005,10.00,0.00,-0.028,99,0,6.72,-0.043,0,0.00,100,0,0,42.303700 -89.182100,793.31,0.1,2025-05-14 01:14:54,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:27.620,8.31,5.06,1.19,1.016,10.00,0.00,-0.030,99,0,6.72,-0.051,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.3,2025-05-14 04:14:54,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:27.880,8.31,5.08,1.20,1.019,10.00,0.00,-0.042,98,0,6.72,-0.041,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.3,2025-05-14 04:14:54,34,2,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:28.150,8.31,5.09,1.20,1.015,10.00,0.00,-0.035,98,0,6.72,-0.051,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.1,2025-05-14 04:14:54,34,2,-120,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:28.410,8.31,5.11,1.21,1.015,10.00,0.00,-0.036,98,0,6.69,-0.048,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.1,2025-05-14 04:14:54,34,2,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:28.670,8.31,5.13,1.22,1.021,10.00,0.00,-0.035,97,0,6.70,-0.046,0,0.00,100,0,0,42.303700 -89.182100,794.29,0.0,2025-05-14 05:14:56,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:28.930,8.30,5.14,1.22,1.018,10.00,0.00,-0.034,96,0,6.71,-0.049,0,0.00,100,0,0,42.303700 -89.182100,794.29,0.0,2025-05-14 05:14:56,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:29.190,8.30,5.15,1.23,1.018,10.00,0.00,-0.035,95,0,6.72,-0.045,0,0.00,100,0,0,42.303700 -89.182100,794.29,0.0,2025-05-14 05:14:56,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:29.460,8.30,5.16,1.22,1.020,10.00,0.00,-0.036,95,0,6.72,-0.048,0,0.00,100,0,0,42.303700 -89.182100,794.29,0.0,2025-05-14 05:14:56,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:29.730,8.30,5.16,1.23,1.018,9.90,0.00,-0.031,95,0,6.72,-0.045,0,0.00,100,0,0,42.303700 -89.182100,795.60,0.0,2025-05-14 06:14:57,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:29.990,8.30,5.17,1.23,1.021,9.90,0.00,-0.035,95,0,6.72,-0.042,0,0.00,100,0,0,42.303700 -89.182100,795.60,0.1,2025-05-14 06:14:57,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:30.260,8.30,5.18,1.24,1.023,10.00,0.00,-0.031,94,0,6.72,-0.053,0,0.00,100,0,0,42.303700 -89.182100,795.60,0.1,2025-05-14 06:14:57,34,2,0,0,-1011,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:30.530,8.30,5.18,1.24,1.018,10.00,0.00,-0.035,95,0,6.72,-0.049,0,0.00,100,0,0,42.303700 -89.182100,795.60,0.1,2025-05-14 06:14:57,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:30.800,8.30,5.18,1.24,1.019,10.00,0.00,-0.037,95,0,6.72,-0.044,0,0.00,100,0,0,42.303700 -89.182100,794.62,0.1,2025-05-14 06:14:58,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:31.070,8.30,5.19,1.25,1.019,10.00,0.00,-0.034,94,0,6.72,-0.047,0,0.00,100,0,0,42.303700 -89.182100,794.62,0.0,2025-05-14 06:14:58,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:31.330,8.29,5.19,1.25,1.019,10.00,0.00,-0.034,95,0,6.72,-0.041,0,0.00,100,0,0,42.303700 -89.182100,794.62,0.0,2025-05-14 06:14:58,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:31.600,8.29,5.20,1.25,1.018,10.00,0.00,-0.035,95,0,6.72,-0.044,0,0.00,100,0,0,42.303700 -89.182100,793.96,0.1,2025-05-14 05:14:58,34,2,0,0,-1010,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:31.860,8.29,5.20,1.25,1.019,10.00,0.00,-0.033,94,0,6.72,-0.050,0,0.00,100,0,0,42.303700 -89.182100,793.96,0.1,2025-05-14 05:14:58,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:32.130,8.29,5.21,1.24,1.019,10.00,0.00,-0.033,94,0,6.72,-0.046,0,0.00,100,0,0,42.303700 -89.182100,793.96,0.0,2025-05-14 05:14:58,34,2,0,0,-1011,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:32.400,8.29,5.21,1.24,1.015,10.00,0.00,-0.029,94,0,6.72,-0.042,0,0.00,100,0,0,42.303700 -89.182100,793.96,0.0,2025-05-14 05:14:58,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:32.690,8.29,5.21,1.24,1.022,10.00,0.00,-0.034,95,0,6.72,-0.048,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.0,2025-05-14 05:15:00,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:32.960,8.29,5.20,1.24,1.019,10.00,0.00,-0.033,94,0,6.72,-0.044,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.0,2025-05-14 05:15:00,34,2,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:33.230,8.29,5.20,1.24,1.018,10.00,0.00,-0.034,95,0,6.72,-0.044,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.1,2025-05-14 05:15:00,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:33.490,8.29,5.20,1.24,1.019,10.00,0.00,-0.034,94,0,6.72,-0.046,0,0.00,100,0,0,42.303700 -89.182100,793.64,0.1,2025-05-14 05:15:00,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:33.750,8.29,5.20,1.24,1.019,10.00,0.00,-0.033,95,0,6.72,-0.045,0,0.00,100,0,0,42.303700 -89.182100,792.98,0.0,2025-05-14 05:15:01,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:34.020,8.29,5.19,1.24,1.020,10.00,0.00,-0.036,95,0,6.72,-0.049,0,0.00,100,0,0,42.303700 -89.182100,792.98,0.1,2025-05-14 05:15:01,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:34.280,8.29,5.19,1.24,1.018,10.00,0.00,-0.034,94,0,6.72,-0.049,0,0.00,100,0,0,42.303700 -89.182100,792.98,0.1,2025-05-14 05:15:01,34,2,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:34.540,8.29,5.20,1.24,1.019,10.00,0.00,-0.036,95,0,6.72,-0.047,0,0.00,100,0,0,42.303700 -89.182100,792.98,0.1,2025-05-14 05:15:01,34,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:34.800,8.29,5.20,1.24,1.018,10.00,0.00,-0.035,95,0,6.72,-0.049,0,0.00,100,0,0,42.303700 -89.182100,792.98,0.1,2025-05-14 05:15:02,34,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:35.060,8.29,5.20,1.24,1.019,10.00,0.00,-0.035,95,0,6.72,-0.045,0,0.00,100,0,0,42.303700 -89.182100,792.98,0.1,2025-05-14 05:15:02,35,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:35.340,8.29,5.20,1.24,1.021,10.00,0.00,-0.035,96,0,6.72,-0.045,0,0.00,100,0,0,42.303700 -89.182100,792.98,0.1,2025-05-14 05:15:02,35,2,0,0,-1011,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:35.600,8.29,5.20,1.24,1.020,10.00,0.00,-0.033,95,0,6.72,-0.043,0,0.00,100,0,0,42.303700 -89.182100,792.65,0.1,2025-05-14 05:15:02,35,2,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:35.860,8.29,5.19,1.24,1.020,10.00,0.00,-0.034,95,0,6.72,-0.049,0,0.00,100,0,0,42.303700 -89.182100,792.65,0.1,2025-05-14 05:15:03,35,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:36.130,8.29,5.19,1.24,1.016,10.00,0.00,-0.036,95,0,6.72,-0.049,0,0.00,100,0,0,42.303700 -89.182100,792.65,0.0,2025-05-14 05:15:03,35,2,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:36.400,8.28,5.19,1.24,1.020,10.00,0.00,-0.033,95,0,6.72,-0.041,0,0.00,100,0,0,42.303700 -89.182100,792.65,0.0,2025-05-14 05:15:03,35,2,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2025-05-13,14:46:36.680,8.29,5.19,1.24,1.020,10.00,0.00,-0.033,96,0,6.72,-0.044,0,0.00,100,0,0,42.303700 -89.182100,792.65,0.0,2025-05-14 06:15:03,35,4,0,0,-1011,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
