Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
01:56, 065%, 0, 000%, -64dBm, 001, 6, 77
01:57, 100%, 0, 000%, -52dBm, 001, 7, 82
01:58, 100%, 0, 000%, -52dBm, 001, 6, 76
01:59, 100%, 0, 000%, -48dBm, 001, 4, 63
02:00, 100%, 0, 000%, -45dBm, 001, 2, 48
02:01, 100%, 0, 000%, -45dBm, 001, 3, 39
02:02, 090%, 0, 000%, -50dBm, 001, 5, 40
02:03, 100%, 0, 000%, -57dBm, 001, 7, 47
02:05, 100%, 0, 000%, -56dBm, 001, 7, 58
02:06, 100%, 0, 000%, -52dBm, 001, 8, 65
02:07, 100%, 0, 000%, -55dBm, 001, 8, 75
02:08, 095%, 0, 000%, -54dBm, 001, 8, 84
02:09, 105%, 0, 000%, -49dBm, 001, 7, 95
02:10, 100%, 0, 000%, -50dBm, 001, 6, 102
02:11, 100%, 0, 000%, -37dBm, 001, 6, 104
02:11, 100%, 0, 000%, -40dBm, 001, 6, 99
02:12, 100%, 0, 000%, -38dBm, 001, 6, 89
02:13, 100%, 0, 000%, -35dBm, 001, 5, 74
02:14, 100%, 0, 000%, -39dBm, 001, 5, 57
02:15, 095%, 0, 000%, -44dBm, 001, 6, 44
02:16, 100%, 0, 000%, -45dBm, 001, 8, 37
02:17, 100%, 0, 000%, -53dBm, 001, 9, 40
02:18, 100%, 0, 000%, -61dBm, 001, 11, 48
02:19, 100%, 0, 000%, -63dBm, 001, 13, 54
02:20, 100%, 0, 000%, -53dBm, 001, 14, 52
02:21, 090%, 0, 000%, -55dBm, 001, 13, 45
02:22, 100%, 0, 000%, -55dBm, 001, 10, 34
02:23, 090%, 0, 000%, -50dBm, 001, 11, 31
02:24, 090%, 0, 000%, -54dBm, 001, 14, 34
02:26, 105%, 0, 000%, -60dBm, 001, 16, 40
02:27, 090%, 0, 000%, -56dBm, 001, 17, 46
02:28, 100%, 0, 000%, -58dBm, 001, 18, 52
02:29, 085%, 0, 000%, -68dBm, 001, 20, 60
02:30, 105%, 0, 000%, -64dBm, 001, 21, 66
02:31, 100%, 0, 000%, -64dBm, 001, 21, 72
02:32, 095%, 0, 000%, -62dBm, 001, 20, 75
02:32, 090%, 0, 000%, -54dBm, 001, 19, 77
02:33, 100%, 0, 000%, -50dBm, 001, 17, 74
02:34, 100%, 0, 000%, -49dBm, 001, 15, 67
02:35, 100%, 0, 000%, -52dBm, 001, 14, 56
02:36, 100%, 0, 000%, -53dBm, 001, 14, 46
02:37, 075%, 0, 000%, -73dBm, 001, 14, 45
02:38, 085%, 0, 000%, -64dBm, 001, 13, 55
02:39, 105%, 0, 000%, -64dBm, 001, 15, 65
02:40, 095%, 0, 000%, -56dBm, 001, 18, 67
02:41, 105%, 0, 000%, -57dBm, 001, 18, 63
02:42, 095%, 0, 000%, -53dBm, 001, 16, 45
02:43, 105%, 0, 000%, -54dBm, 001, 15, 30
02:44, 095%, 0, 000%, -61dBm, 001, 16, 33
02:45, 100%, 0, 000%, -66dBm, 001, 19, 45
02:47, 095%, 0, 000%, -65dBm, 001, 20, 56
02:48, 105%, 0, 000%, -63dBm, 001, 20, 60
02:49, 085%, 0, 000%, -58dBm, 001, 19, 58
02:50, 100%, 0, 000%, -54dBm, 001, 17, 50
02:51, 090%, 0, 000%, -54dBm, 001, 14, 38
02:52, 105%, 0, 000%, -58dBm, 001, 11, 29
02:53, 095%, 0, 000%, -61dBm, 001, 10, 27
02:54, 100%, 0, 000%, -66dBm, 001, 12, 31
02:55, 100%, 0, 000%, -67dBm, 001, 13, 39
02:56, 100%, 0, 000%, -66dBm, 001, 13, 48
02:57, 100%, 0, 000%, -65dBm, 001, 13, 58
02:58, 100%, 0, 000%, -57dBm, 001, 11, 68
02:59, 100%, 0, 000%, -57dBm, 001, 9, 78
03:00, 095%, 0, 000%, -51dBm, 001, 9, 89
03:01, 095%, 0, 000%, -52dBm, 001, 10, 100
03:02, 100%, 0, 000%, -52dBm, 001, 11, 110
03:03, 090%, 0, 000%, -41dBm, 001, 12, 120
03:03, 100%, 0, 000%, -40dBm, 001, 12, 126
03:04, 100%, 0, 000%, -38dBm, 001, 12, 21683
03:05, 080%, 0, 000%, -38dBm, 001, 11, 132
03:06, 060%, 0, 000%, -39dBm, 001, 9, 128
03:08, 100%, 0, 000%, -44dBm, 001, 8, 122
03:09, 100%, 0, 000%, -38dBm, 001, 7, 112
03:10, 100%, 0, 000%, -38dBm, 001, 7, 99
03:11, 100%, 0, 000%, -38dBm, 001, 6, 85
03:12, 100%, 0, 000%, -39dBm, 001, 5, 72
03:13, 100%, 0, 000%, -42dBm, 001, 2, 58
03:14, 100%, 0, 000%, -50dBm, 001, 2, 55
03:15, 100%, 0, 000%, -57dBm, 001, 4, 59
03:16, 090%, 0, 000%, -57dBm, 001, 5, 67
03:17, 100%, 0, 000%, -60dBm, 001, 6, 77
03:18, 100%, 0, 000%, -54dBm, 001, 8, 85
03:19, 100%, 0, 000%, -52dBm, 001, 8, 92
03:20, 100%, 0, 000%, -49dBm, 001, 8, 94
03:21, 100%, 0, 000%, -48dBm, 001, 9, 90
03:22, 100%, 0, 000%, -43dBm, 001, 8, 81
03:23, 100%, 0, 000%, -42dBm, 001, 6, 69
03:24, 090%, 0, 000%, -50dBm, 001, 4, 54
03:24, 090%, 0, 000%, -50dBm, 001, 3, 41
03:25, 100%, 0, 000%, -47dBm, 001, 3, 37
03:26, 100%, 0, 000%, -46dBm, 001, 3, 42
03:27, 100%, 0, 000%, -52dBm, 001, 3, 51
03:29, 085%, 0, 000%, -57dBm, 001, 3, 63
03:30, 100%, 0, 000%, -54dBm, 001, 4, 72
03:31, 100%, 0, 000%, -52dBm, 001, 5, 83
03:32, 100%, 0, 000%, -50dBm, 001, 5, 93
03:33, 100%, 0, 000%, -52dBm, 001, 5, 105
03:34, 100%, 0, 000%, -41dBm, 001, 6, 116
03:35, 100%, 0, 000%, -41dBm, 001, 8, 123
03:36, 100%, 0, 000%, -38dBm, 001, 10, 127
03:37, 100%, 0, 000%, -37dBm, 001, 10, 127
03:38, 100%, 0, 000%, -40dBm, 001, 10, 124
03:39, 090%, 0, 000%, -47dBm, 001, 10, 120
03:40, 100%, 0, 000%, -36dBm, 001, 10, 110
03:41, 100%, 0, 000%, -35dBm, 001, 10, 96
03:42, 100%, 0, 000%, -35dBm, 001, 9, 79
03:43, 100%, 0, 000%, -44dBm, 001, 10, 66
03:44, 100%, 0, 000%, -41dBm, 001, 11, 65
03:45, 100%, 0, 000%, -43dBm, 001, 11, 72
03:45, 100%, 0, 000%, -51dBm, 001, 11, 84
03:46, 100%, 0, 000%, -49dBm, 001, 11, 93
03:47, 100%, 0, 000%, -52dBm, 001, 11, 104
03:48, 100%, 0, 000%, -41dBm, 001, 9, 115
03:50, 100%, 0, 000%, -41dBm, 001, 8, 127
03:51, 090%, 0, 000%, -42dBm, 001, 10, 138
03:52, 100%, 0, 000%, -42dBm, 001, 10, 144
03:53, 090%, 0, 000%, -40dBm, 001, 10, 149
03:54, 090%, 0, 000%, -41dBm, 001, 8, 147
03:55, 100%, 0, 000%, -43dBm, 001, 5, 141
03:56, 100%, 0, 000%, -44dBm, 001, 4, 136
03:57, 100%, 0, 000%, -43dBm, 001, 7, 129
03:58, 085%, 0, 000%, -42dBm, 001, 9, 120
03:58, 085%, 0, 000%, -42dBm, 001, 10, 111
03:59, 100%, 0, 000%, -41dBm, 001, 10, 101
04:00, 090%, 0, 000%, -38dBm, 001, 9, 90
04:01, 100%, 0, 000%, -38dBm, 001, 9, 82
04:02, 100%, 0, 000%, -38dBm, 001, 8, 76
04:03, 100%, 0, 000%, -53dBm, 001, 8, 78
04:04, 100%, 0, 000%, -58dBm, 001, 8, 87
04:05, 100%, 0, 000%, -57dBm, 001, 9, 95
04:06, 095%, 0, 000%, -52dBm, 001, 9, 100
04:07, 100%, 0, 000%, -40dBm, 001, 8, 97
04:08, 090%, 0, 000%, -41dBm, 001, 7, 87
04:09, 090%, 0, 000%, -33dBm, 001, 6, 73
04:11, 100%, 0, 000%, -33dBm, 001, 4, 60
04:12, 100%, 0, 000%, -45dBm, 001, 2, 50
04:13, 100%, 0, 000%, -47dBm, 001, 2, 50
04:14, 100%, 0, 000%, -50dBm, 001, 4, 57
04:15, 100%, 0, 000%, -47dBm, 001, 5, 67
04:16, 100%, 0, 000%, -52dBm, 001, 7, 78
04:17, 100%, 0, 000%, -53dBm, 001, 8, 86
04:17, 100%, 0, 000%, -50dBm, 001, 7, 97
04:18, 060%, 0, 000%, -49dBm, 001, 8, 110
04:19, 100%, 0, 000%, -41dBm, 001, 12, 117
04:20, 100%, 0, 000%, -36dBm, 001, 14, 122
04:21, 100%, 0, 000%, -36dBm, 001, 13, 123
04:22, 100%, 0, 000%, -36dBm, 001, 12, 116
04:23, 090%, 0, 000%, -35dBm, 001, 11, 105
04:24, 100%, 0, 000%, -34dBm, 001, 12, 90
04:25, 100%, 0, 000%, -34dBm, 001, 14, 75
04:26, 100%, 0, 000%, -43dBm, 001, 15, 71
04:27, 100%, 0, 000%, -45dBm, 001, 14, 76
04:28, 100%, 0, 000%, -48dBm, 001, 13, 85
04:29, 100%, 0, 000%, -48dBm, 001, 13, 93
04:30, 100%, 0, 000%, -53dBm, 001, 13, 102
04:32, 100%, 0, 000%, -42dBm, 001, 13, 113
04:33, 100%, 0, 000%, -42dBm, 001, 13, 123
04:34, 100%, 0, 000%, -41dBm, 001, 14, 131
04:35, 100%, 0, 000%, -42dBm, 001, 15, 142
04:36, 095%, 0, 000%, -40dBm, 001, 16, 146
04:37, 100%, 0, 000%, -39dBm, 001, 16, 149
04:38, 090%, 0, 000%, -40dBm, 001, 15, 148
04:39, 100%, 0, 000%, -39dBm, 001, 13, 144
04:40, 100%, 0, 000%, -39dBm, 001, 13, 136
04:40, 100%, 0, 000%, -34dBm, 001, 15, 124
04:41, 100%, 0, 000%, -34dBm, 001, 16, 110
04:42, 100%, 0, 000%, -35dBm, 001, 15, 93
04:43, 100%, 0, 000%, -37dBm, 001, 13, 74
04:44, 100%, 0, 000%, -49dBm, 001, 12, 57
04:45, 100%, 0, 000%, -49dBm, 001, 13, 43
04:46, 100%, 0, 000%, -50dBm, 001, 14, 38
04:47, 025%, 0, 000%, -73dBm, 001, 16, 39
04:48, 095%, 0, 000%, -69dBm, 001, 18, 45
04:49, 100%, 0, 000%, -62dBm, 001, 18, 52
04:50, 100%, 0, 000%, -65dBm, 001, 17, 56
04:51, 100%, 0, 000%, -62dBm, 001, 16, 59
04:53, 100%, 0, 000%, -59dBm, 001, 15, 62
04:54, 100%, 0, 000%, -57dBm, 001, 15, 66
04:55, 100%, 0, 000%, -55dBm, 001, 15, 71
04:56, 100%, 0, 000%, -49dBm, 001, 15, 74
04:57, 100%, 0, 000%, -49dBm, 001, 14, 81
04:58, 100%, 0, 000%, -52dBm, 001, 14, 87
04:59, 090%, 0, 000%, -52dBm, 001, 14, 95
05:00, 090%, 0, 000%, -53dBm, 001, 14, 101
05:01, 100%, 0, 000%, -43dBm, 001, 14, 107
05:02, 100%, 0, 000%, -44dBm, 001, 14, 114
05:03, 090%, 0, 000%, -48dBm, 001, 15, 123
05:04, 100%, 0, 000%, -52dBm, 001, 17, 130
05:05, 100%, 0, 000%, -52dBm, 001, 17, 137
05:06, 100%, 0, 000%, -48dBm, 001, 16, 140
05:07, 100%, 0, 000%, -43dBm, 001, 16, 136
05:08, 100%, 0, 000%, -36dBm, 001, 18, 125
05:09, 100%, 0, 000%, -34dBm, 001, 21, 109
05:10, 100%, 0, 000%, -38dBm, 001, 21, 97
05:11, 100%, 0, 000%, -48dBm, 001, 21, 98
05:11, 100%, 0, 000%, -51dBm, 001, 24, 105
05:12, 100%, 0, 000%, -55dBm, 001, 26, 113
05:14, 090%, 0, 000%, -53dBm, 001, 28, 118
05:15, 100%, 0, 000%, -48dBm, 001, 29, 119
05:16, 100%, 0, 000%, -45dBm, 001, 28, 115
05:17, 100%, 0, 000%, -40dBm, 001, 28, 100
05:18, 100%, 0, 000%, -41dBm, 001, 28, 86
05:19, 100%, 0, 000%, -57dBm, 001, 30, 86
05:20, 095%, 0, 000%, -59dBm, 001, 32, 94
05:21, 095%, 0, 000%, -71dBm, 001, 34, 102
05:22, 100%, 0, 000%, -63dBm, 001, 34, 109
05:23, 100%, 0, 000%, -62dBm, 001, 33, 114
05:24, 100%, 0, 000%, -53dBm, 001, 32, 117
05:25, 100%, 0, 000%, -51dBm, 001, 32, 113
05:26, 100%, 0, 000%, -48dBm, 001, 34, 103
05:27, 100%, 0, 000%, -48dBm, 001, 36, 86
05:28, 100%, 0, 000%, -43dBm, 001, 36, 69
05:29, 100%, 0, 000%, -47dBm, 001, 35, 69
05:29, 095%, 0, 000%, -56dBm, 001, 33, 76
05:31, 070%, 0, 000%, -63dBm, 001, 29, 91
05:32, 095%, 0, 000%, -61dBm, 001, 28, 97
05:32, 100%, 0, 000%, -47dBm, 001, 28, 94
05:33, 100%, 0, 000%, -45dBm, 001, 30, 80
05:35, 100%, 0, 000%, -42dBm, 001, 31, 57
05:36, 100%, 0, 000%, -39dBm, 001, 30, 39
05:37, 090%, 0, 000%, -53dBm, 001, 29, 36
05:38, 100%, 0, 000%, -54dBm, 001, 28, 48
05:39, 100%, 0, 000%, -54dBm, 001, 30, 65
05:40, 100%, 0, 000%, -56dBm, 001, 32, 81
05:41, 100%, 0, 000%, -58dBm, 001, 32, 96
05:42, 100%, 0, 000%, -63dBm, 001, 32, 108
05:43, 100%, 0, 000%, -50dBm, 001, 31, 115
05:44, 100%, 0, 000%, -44dBm, 001, 31, 112
05:45, 100%, 0, 000%, -46dBm, 001, 30, 99
05:46, 100%, 0, 000%, -47dBm, 001, 29, 78
05:47, 100%, 0, 000%, -53dBm, 001, 30, 63
05:48, 095%, 0, 000%, -53dBm, 001, 31, 64
05:49, 095%, 0, 000%, -54dBm, 001, 32, 77
05:50, 100%, 0, 000%, -54dBm, 001, 31, 87
05:51, 100%, 0, 000%, -60dBm, 001, 29, 90
05:52, 100%, 0, 000%, -54dBm, 001, 28, 83
05:53, 085%, 0, 000%, -63dBm, 001, 26, 70
05:53, 095%, 0, 000%, -61dBm, 001, 25, 57
05:54, 100%, 0, 000%, -53dBm, 001, 23, 45
05:56, 100%, 0, 000%, -53dBm, 001, 23, 43
05:57, 100%, 0, 000%, -61dBm, 001, 27, 50
05:58, 090%, 0, 000%, -54dBm, 001, 30, 59
05:59, 100%, 0, 000%, -55dBm, 001, 32, 70
06:00, 100%, 0, 000%, -54dBm, 001, 35, 81
06:01, 100%, 0, 000%, -54dBm, 001, 37, 90
06:02, 100%, 0, 000%, -58dBm, 001, 38, 95
06:03, 100%, 0, 000%, -48dBm, 001, 39, 97
06:04, 100%, 0, 000%, -49dBm, 001, 39, 97
06:04, 100%, 0, 000%, -52dBm, 001, 37, 96
06:05, 100%, 0, 000%, -50dBm, 001, 35, 91
06:06, 100%, 0, 000%, -39dBm, 001, 35, 80
06:07, 100%, 0, 000%, -38dBm, 001, 37, 65
06:08, 100%, 0, 000%, -36dBm, 001, 38, 46
06:09, 100%, 0, 000%, -45dBm, 001, 39, 40
06:10, 100%, 0, 000%, -62dBm, 001, 38, 46
06:11, 100%, 0, 000%, -62dBm, 001, 35, 59
06:12, 100%, 0, 000%, -62dBm, 001, 33, 75
06:13, 100%, 0, 000%, -56dBm, 001, 32, 92
06:14, 080%, 0, 000%, -67dBm, 001, 35, 106
06:15, 100%, 0, 000%, -57dBm, 001, 37, 121
06:17, 100%, 0, 000%, -56dBm, 001, 37, 133
06:18, 100%, 0, 000%, -53dBm, 001, 36, 149
06:19, 100%, 0, 000%, -50dBm, 001, 36, 162
06:20, 100%, 0, 000%, -49dBm, 001, 37, 171
06:21, 090%, 0, 000%, -47dBm, 001, 38, 179
06:22, 090%, 0, 000%, -47dBm, 001, 39, 181
06:23, 100%, 0, 000%, -48dBm, 001, 38, 181
06:24, 100%, 0, 000%, -49dBm, 001, 37, 177
06:25, 100%, 0, 000%, -53dBm, 001, 34, 170
06:25, 085%, 0, 000%, -44dBm, 001, 32, 158
06:26, 095%, 0, 000%, -43dBm, 001, 32, 142
06:27, 095%, 0, 000%, -42dBm, 001, 31, 124
06:28, 095%, 0, 000%, -45dBm, 001, 30, 103
06:29, 090%, 0, 000%, -47dBm, 001, 26, 83
06:30, 100%, 0, 000%, -50dBm, 001, 23, 67
06:31, 100%, 0, 000%, -53dBm, 001, 23, 54
06:32, 100%, 0, 000%, -53dBm, 001, 23, 54
06:33, 100%, 0, 000%, -65dBm, 001, 24, 62
06:34, 100%, 0, 000%, -67dBm, 001, 24, 75
06:35, 080%, 0, 000%, -66dBm, 001, 26, 90
06:36, 100%, 0, 000%, -63dBm, 001, 29, 103
06:38, 100%, 0, 000%, -50dBm, 001, 32, 110
06:39, 100%, 0, 000%, -49dBm, 001, 35, 112
06:40, 100%, 0, 000%, -50dBm, 001, 32, 102
06:41, 100%, 0, 000%, -45dBm, 001, 27, 87
06:42, 100%, 0, 000%, -47dBm, 001, 21, 66
06:43, 100%, 0, 000%, -49dBm, 001, 18, 46
06:44, 100%, 0, 000%, -54dBm, 001, 17, 31
06:45, 100%, 0, 000%, -62dBm, 001, 19, 33
06:46, 100%, 0, 000%, -60dBm, 001, 22, 46
06:46, 090%, 0, 000%, -57dBm, 001, 25, 60
06:47, 100%, 0, 000%, -59dBm, 001, 28, 72
06:48, 100%, 0, 000%, -63dBm, 001, 31, 86
06:49, 100%, 0, 000%, -60dBm, 001, 32, 98
06:50, 100%, 0, 000%, -62dBm, 001, 33, 112
06:51, 100%, 0, 000%, -51dBm, 001, 33, 119
06:52, 100%, 0, 000%, -48dBm, 001, 33, 121
06:53, 100%, 0, 000%, -45dBm, 001, 35, 117
06:54, 100%, 0, 000%, -46dBm, 001, 36, 108
06:55, 100%, 0, 000%, -42dBm, 001, 38, 91
06:56, 095%, 0, 000%, -42dBm, 001, 43, 81
06:57, 100%, 0, 000%, -40dBm, 001, 47, 87
06:59, 100%, 0, 000%, -43dBm, 001, 48, 96
07:00, 100%, 0, 000%, -49dBm, 001, 45, 104
07:01, 095%, 0, 000%, -53dBm, 001, 40, 114
07:02, 100%, 0, 000%, -57dBm, 001, 34, 127
07:03, 100%, 0, 000%, -45dBm, 001, 30, 138
07:04, 100%, 0, 000%, -45dBm, 001, 29, 142
07:05, 100%, 0, 000%, -42dBm, 001, 31, 140
07:06, 100%, 0, 000%, -45dBm, 001, 32, 135
07:07, 100%, 0, 000%, -48dBm, 001, 32, 129
07:08, 100%, 0, 000%, -49dBm, 001, 31, 121
07:09, 090%, 0, 000%, -54dBm, 001, 31, 115
07:10, 095%, 0, 000%, -52dBm, 001, 31, 110
07:11, 100%, 0, 000%, -64dBm, 001, 32, 108
07:12, 090%, 0, 000%, -56dBm, 001, 34, 113
07:13, 090%, 0, 000%, -58dBm, 001, 35, 120
07:13, 100%, 0, 000%, -59dBm, 001, 35, 125
07:15, 055%, 0, 000%, -64dBm, 001, 34, 139
07:16, 090%, 0, 000%, -54dBm, 001, 34, 148
07:17, 085%, 0, 000%, -49dBm, 001, 34, 151
07:18, 100%, 0, 000%, -45dBm, 001, 34, 148
07:19, 100%, 0, 000%, -45dBm, 001, 33, 138
07:20, 095%, 0, 000%, -42dBm, 001, 32, 119
07:21, 100%, 0, 000%, -43dBm, 001, 31, 102
07:22, 090%, 0, 000%, -48dBm, 001, 32, 93
07:23, 100%, 0, 000%, -56dBm, 001, 32, 94
07:24, 095%, 0, 000%, -63dBm, 001, 32, 103
07:25, 100%, 0, 000%, -55dBm, 001, 31, 112
07:26, 095%, 0, 000%, -56dBm, 001, 31, 117
07:27, 100%, 0, 000%, -51dBm, 001, 31, 123
07:28, 100%, 0, 000%, -50dBm, 001, 30, 125
07:29, 090%, 0, 000%, -46dBm, 001, 29, 127
07:30, 090%, 0, 000%, -42dBm, 001, 28, 120
07:31, 100%, 0, 000%, -47dBm, 001, 27, 108
07:32, 100%, 0, 000%, -43dBm, 001, 27, 92
07:33, 100%, 0, 000%, -45dBm, 001, 26, 74
07:34, 100%, 0, 000%, -52dBm, 001, 26, 56
07:35, 090%, 0, 000%, -67dBm, 001, 26, 40
07:36, 095%, 0, 000%, -55dBm, 001, 26, 29
07:37, 085%, 0, 000%, -52dBm, 001, 25, 33
07:38, 100%, 0, 000%, -54dBm, 001, 26, 40
07:39, 080%, 0, 000%, -57dBm, 001, 27, 50
07:40, 085%, 0, 000%, -57dBm, 001, 28, 61
07:41, 095%, 0, 000%, -61dBm, 001, 29, 75
07:42, 100%, 0, 000%, -67dBm, 001, 31, 86
07:43, 100%, 0, 000%, -64dBm, 001, 32, 99
07:44, 100%, 0, 000%, -52dBm, 001, 34, 112
07:45, 100%, 0, 000%, -50dBm, 001, 36, 119
