Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
00:01, 000%, 0, 025%, -72dBm, 001, -221, 28056
00:02, 010%, 0, 025%, -75dBm, 001, 109, 42599
00:03, 065%, 0, 025%, -64dBm, 001, 110, 42612
00:04, 090%, 0, 025%, -63dBm, 001, 109, 42623
00:05, 065%, 0, 025%, -65dBm, 001, 108, 42629
00:06, 080%, 0, 025%, -67dBm, 001, 107, 42630
00:07, 100%, 0, 025%, -63dBm, 001, 103, 42620
00:08, 095%, 0, 025%, -59dBm, 001, 112, 42608
00:09, 100%, 0, 025%, -62dBm, 001, 114, 42600
00:10, 100%, 0, 025%, -62dBm, 001, 106, 42591
00:11, 100%, 0, 025%, -61dBm, 001, 102, 42584
00:12, 100%, 0, 025%, -60dBm, 001, 100, 42576
00:13, 100%, 0, 025%, -59dBm, 001, 102, 42570
00:14, 100%, 0, 025%, -67dBm, 001, 102, 42572
00:15, 100%, 0, 025%, -61dBm, 001, 100, 42574
00:16, 100%, 0, 025%, -62dBm, 001, 100, 42588
00:17, 100%, 0, 025%, -61dBm, 001, 101, 42598
00:18, 100%, 0, 025%, -56dBm, 001, 100, 42609
00:19, 100%, 0, 025%, -56dBm, 001, 99, 42616
00:20, 100%, 0, 025%, -59dBm, 001, 98, 42620
00:21, 095%, 0, 025%, -62dBm, 001, 89, 42622
00:22, 085%, 0, 025%, -63dBm, 001, 89, 42625
00:23, 105%, 0, 025%, -61dBm, 001, 90, 42627
00:24, 100%, 0, 025%, -62dBm, 001, 92, 42634
00:25, 090%, 0, 025%, -64dBm, 001, 92, 42635
00:26, 090%, 0, 025%, -61dBm, 001, 91, 42634
00:27, 090%, 0, 025%, -64dBm, 001, 90, 42635
00:28, 100%, 0, 025%, -63dBm, 001, 86, 42630
00:29, 095%, 0, 025%, -62dBm, 001, 86, 42625
00:30, 100%, 0, 025%, -58dBm, 001, 95, 42622
00:31, 100%, 0, 025%, -61dBm, 001, 96, 42619
00:32, 100%, 0, 025%, -62dBm, 001, 96, 42605
00:33, 100%, 0, 025%, -59dBm, 001, 96, 42596
00:34, 095%, 0, 025%, -56dBm, 001, 93, 42586
00:35, 100%, 0, 025%, -56dBm, 001, 99, 42586
00:36, 090%, 0, 025%, -66dBm, 001, 90, 42578
00:37, 095%, 0, 025%, -66dBm, 001, 87, 42576
00:38, 100%, 0, 025%, -62dBm, 001, 86, 42579
00:39, 100%, 0, 025%, -64dBm, 001, 88, 42579
00:40, 100%, 0, 025%, -66dBm, 001, 84, 42587
00:41, 100%, 0, 025%, -67dBm, 001, 84, 42595
