Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
00:44, 000%, 1, 025%, -110dBm, 001, 211, 161
00:45, 000%, 0, 025%, -109dBm, 001, 207, 166
00:46, 000%, 0, 025%, -109dBm, 001, 208, 173
00:47, 000%, 0, 025%, -108dBm, 001, 211, 178
00:48, 000%, 0, 025%, -109dBm, 001, 212, 182
00:49, 000%, 0, 025%, -109dBm, 001, 212, 187
00:50, 000%, 0, 025%, -109dBm, 001, 211, 192
00:51, 000%, 0, 025%, -109dBm, 001, 212, 199
00:52, 000%, 0, 025%, -109dBm, 001, 214, 205
00:53, 000%, 0, 025%, -109dBm, 001, 215, 210
00:54, 000%, 0, 025%, -110dBm, 001, 216, 213
00:55, 000%, 0, 025%, -108dBm, 001, 215, 219
00:56, 000%, 1, 025%, -109dBm, 001, 216, 225
00:57, 000%, 1, 025%, -110dBm, 001, 217, 230
00:58, 000%, 0, 025%, -109dBm, 001, 216, 234
00:59, 000%, 0, 025%, -108dBm, 001, 213, 235
01:00, 000%, 0, 025%, -109dBm, 001, 213, 231
01:01, 000%, 0, 025%, -109dBm, 001, 214, 222
01:02, 000%, 0, 025%, -109dBm, 001, 215, 212
01:03, 000%, 0, 025%, -109dBm, 001, 213, 204
01:04, 000%, 0, 025%, -109dBm, 001, 213, 210
01:05, 000%, 0, 025%, -109dBm, 001, 214, 217
01:06, 000%, 0, 025%, -108dBm, 001, 214, 223
01:07, 000%, 0, 025%, -110dBm, 001, 214, 220
01:08, 000%, 0, 025%, -109dBm, 001, 214, 211
01:09, 000%, 0, 025%, -110dBm, 001, 215, 199
01:10, 000%, 0, 025%, -109dBm, 001, 215, 199
01:11, 000%, 0, 025%, -109dBm, 001, 214, 208
01:12, 000%, 0, 025%, -109dBm, 001, 212, 211
01:13, 000%, 0, 025%, -109dBm, 001, 213, 205
01:14, 000%, 0, 025%, -109dBm, 001, 214, 194
01:15, 000%, 0, 025%, -109dBm, 001, 216, 187
01:16, 000%, 0, 025%, -109dBm, 001, 215, 193
01:17, 000%, 0, 025%, -108dBm, 001, 214, 202
01:18, 000%, 0, 025%, -108dBm, 001, 214, 206
01:19, 000%, 0, 025%, -109dBm, 001, 217, 209
01:20, 000%, 0, 025%, -108dBm, 001, 220, 212
01:21, 000%, 0, 025%, -109dBm, 001, 221, 213
01:22, 000%, 0, 025%, -109dBm, 001, 221, 215
01:23, 000%, 0, 025%, -109dBm, 001, 221, 217
01:24, 000%, 0, 025%, -109dBm, 001, 222, 220
01:25, 000%, 2, 025%, -109dBm, 001, 223, 221
01:26, 000%, 0, 025%, -109dBm, 001, 225, 224
01:27, 000%, 0, 025%, -108dBm, 001, 224, 230
01:28, 000%, 0, 025%, -109dBm, 001, 223, 234
01:29, 000%, 0, 025%, -109dBm, 001, 223, 240
01:30, 000%, 0, 025%, -109dBm, 001, 224, 242
01:31, 000%, 0, 025%, -109dBm, 001, 222, 242
01:32, 000%, 0, 025%, -109dBm, 001, 221, 241
01:33, 000%, 0, 025%, -109dBm, 001, 220, 239
01:34, 000%, 1, 025%, -109dBm, 001, 219, 240
01:35, 000%, 1, 025%, -109dBm, 001, 219, 242
01:36, 000%, 0, 025%, -109dBm, 001, 220, 244
01:37, 000%, 0, 025%, -109dBm, 001, 220, 246
01:38, 000%, 0, 025%, -109dBm, 001, 219, 247
01:39, 000%, 1, 025%, -108dBm, 001, 219, 248
01:40, 000%, 1, 025%, -109dBm, 001, 219, 252
01:41, 000%, 0, 025%, -108dBm, 001, 219, 256
01:42, 000%, 0, 025%, -109dBm, 001, 219, 262
01:43, 000%, 0, 025%, -108dBm, 001, 219, 268
01:44, 000%, 0, 025%, -108dBm, 001, 219, 272
01:45, 000%, 0, 025%, -108dBm, 001, 219, 272
01:46, 000%, 0, 025%, -108dBm, 001, 217, 268
01:47, 000%, 0, 025%, -108dBm, 001, 214, 261
01:48, 000%, 0, 025%, -109dBm, 001, 212, 255
01:49, 000%, 0, 025%, -107dBm, 001, 213, 249
01:50, 000%, 0, 025%, -108dBm, 001, 215, 245
01:51, 000%, 0, 025%, -110dBm, 001, 216, 241
01:52, 000%, 0, 025%, -109dBm, 001, 216, 237
01:53, 000%, 0, 025%, -109dBm, 001, 215, 233
01:54, 000%, 0, 025%, -109dBm, 001, 214, 230
01:55, 000%, 0, 025%, -109dBm, 001, 213, 227
01:56, 000%, 0, 025%, -110dBm, 001, 213, 226
01:57, 000%, 0, 025%, -108dBm, 001, 214, 226
01:58, 000%, 0, 025%, -109dBm, 001, 215, 225
01:59, 000%, 0, 025%, -109dBm, 001, 216, 224
02:00, 000%, 0, 025%, -109dBm, 001, 217, 223
02:01, 000%, 0, 025%, -110dBm, 001, 217, 221
02:02, 000%, 0, 025%, -108dBm, 001, 216, 220
02:03, 000%, 0, 025%, -109dBm, 001, 216, 220
02:04, 000%, 0, 025%, -108dBm, 001, 215, 224
02:05, 000%, 0, 025%, -109dBm, 001, 215, 228
02:06, 000%, 0, 025%, -108dBm, 001, 216, 229
02:07, 000%, 0, 025%, -109dBm, 001, 218, 230
02:08, 000%, 0, 025%, -109dBm, 001, 219, 231
02:09, 000%, 0, 025%, -109dBm, 001, 218, 235
02:10, 000%, 1, 025%, -108dBm, 001, 216, 240
02:11, 000%, 1, 025%, -109dBm, 001, 215, 246
02:12, 000%, 0, 025%, -109dBm, 001, 217, 252
02:13, 000%, 0, 025%, -109dBm, 001, 217, 255
02:14, 000%, 0, 025%, -109dBm, 001, 218, 258
02:15, 000%, 0, 025%, -110dBm, 001, 219, 259
02:16, 000%, 0, 025%, -109dBm, 001, 220, 260
02:17, 000%, 0, 025%, -109dBm, 001, 221, 261
02:18, 000%, 0, 025%, -110dBm, 001, 220, 264
02:19, 000%, 0, 025%, -109dBm, 001, 220, 267
02:20, 000%, 0, 025%, -109dBm, 001, 221, 268
02:21, 000%, 0, 025%, -109dBm, 001, 223, 269
02:22, 000%, 0, 025%, -109dBm, 001, 224, 272
02:23, 000%, 0, 025%, -109dBm, 001, 224, 275
02:24, 000%, 1, 025%, -109dBm, 001, 224, 281
02:25, 000%, 1, 025%, -109dBm, 001, 225, 287
02:26, 000%, 0, 025%, -109dBm, 001, 227, 292
02:27, 000%, 0, 025%, -108dBm, 001, 229, 297
02:28, 000%, 0, 025%, -109dBm, 001, 230, 301
02:29, 000%, 0, 025%, -109dBm, 001, 231, 304
02:30, 000%, 2, 025%, -108dBm, 001, 232, 307
02:31, 000%, 0, 025%, -109dBm, 001, 233, 312
02:32, 000%, 0, 025%, -109dBm, 001, 233, 316
02:33, 000%, 0, 025%, -110dBm, 001, 233, 320
02:34, 000%, 0, 025%, -109dBm, 001, 233, 323
02:35, 000%, 0, 025%, -109dBm, 001, 234, 325
02:36, 000%, 0, 025%, -109dBm, 001, 234, 328
02:37, 000%, 0, 025%, -109dBm, 001, 234, 331
02:38, 000%, 0, 025%, -109dBm, 001, 233, 334
02:39, 000%, 1, 025%, -109dBm, 001, 232, 334
02:40, 000%, 1, 025%, -109dBm, 001, 230, 328
02:41, 000%, 0, 025%, -108dBm, 001, 229, 316
02:42, 000%, 0, 025%, -109dBm, 001, 229, 303
02:43, 000%, 0, 025%, -109dBm, 001, 230, 298
02:44, 000%, 0, 025%, -110dBm, 001, 231, 302
02:45, 000%, 0, 025%, -109dBm, 001, 231, 307
02:46, 000%, 0, 025%, -108dBm, 001, 232, 314
02:47, 000%, 0, 025%, -108dBm, 001, 233, 317
02:48, 000%, 0, 025%, -108dBm, 001, 232, 318
02:49, 000%, 0, 025%, -109dBm, 001, 229, 317
02:50, 000%, 0, 025%, -109dBm, 001, 228, 310
02:51, 000%, 0, 025%, -108dBm, 001, 228, 301
02:52, 000%, 0, 025%, -109dBm, 001, 228, 292
02:53, 000%, 0, 025%, -109dBm, 001, 228, 285
02:54, 000%, 0, 025%, -108dBm, 001, 229, 278
02:55, 000%, 2, 025%, -109dBm, 001, 229, 268
02:56, 000%, 0, 025%, -108dBm, 001, 229, 258
02:57, 000%, 0, 025%, -108dBm, 001, 230, 251
02:58, 000%, 0, 025%, -110dBm, 001, 232, 244
02:59, 000%, 0, 025%, -109dBm, 001, 233, 241
03:00, 000%, 0, 025%, -108dBm, 001, 234, 240
03:01, 000%, 0, 025%, -110dBm, 001, 234, 239
03:02, 000%, 1, 025%, -109dBm, 001, 235, 237
03:03, 000%, 1, 025%, -108dBm, 001, 237, 235
03:04, 000%, 2, 025%, -109dBm, 001, 238, 233
03:05, 000%, 1, 025%, -109dBm, 001, 238, 231
03:06, 000%, 0, 025%, -110dBm, 001, 239, 229
03:07, 000%, 0, 025%, -108dBm, 001, 240, 228
03:08, 000%, 2, 025%, -109dBm, 001, 241, 226
03:09, 000%, 0, 025%, -109dBm, 001, 242, 224
03:10, 000%, 0, 025%, -108dBm, 001, 242, 220
03:11, 000%, 0, 025%, -109dBm, 001, 244, 215
03:12, 000%, 0, 025%, -108dBm, 001, 245, 213
03:13, 000%, 0, 025%, -108dBm, 001, 247, 211
03:14, 000%, 0, 025%, -109dBm, 001, 249, 211
03:15, 000%, 0, 025%, -109dBm, 001, 251, 209
03:16, 000%, 1, 025%, -110dBm, 001, 252, 208
03:17, 000%, 1, 025%, -109dBm, 001, 252, 206
03:18, 000%, 0, 025%, -109dBm, 001, 253, 205
03:19, 000%, 0, 025%, -109dBm, 001, 255, 206
03:20, 000%, 0, 025%, -109dBm, 001, 256, 208
03:21, 000%, 0, 025%, -109dBm, 001, 257, 206
03:22, 000%, 0, 025%, -108dBm, 001, 255, 200
03:23, 000%, 1, 025%, -109dBm, 001, 253, 191
03:24, 000%, 1, 025%, -109dBm, 001, 253, 177
03:25, 000%, 0, 025%, -109dBm, 001, 256, 165
03:26, 000%, 0, 025%, -109dBm, 001, 260, 157
03:27, 000%, 0, 025%, -109dBm, 001, 263, 150
03:28, 000%, 0, 025%, -109dBm, 001, 265, 144
03:29, 000%, 0, 025%, -108dBm, 001, 265, 139
03:30, 000%, 0, 025%, -109dBm, 001, 265, 132
03:31, 000%, 0, 025%, -108dBm, 001, 264, 122
03:32, 000%, 0, 025%, -109dBm, 001, 264, 110
03:33, 000%, 0, 025%, -108dBm, 001, 266, 99
03:34, 000%, 0, 025%, -109dBm, 001, 267, 91
03:35, 000%, 0, 025%, -109dBm, 001, 268, 82
03:36, 000%, 0, 025%, -109dBm, 001, 269, 75
03:37, 000%, 1, 025%, -109dBm, 001, 269, 65
03:38, 000%, 1, 025%, -108dBm, 001, 268, 55
03:39, 000%, 0, 025%, -109dBm, 001, 266, 43
03:40, 000%, 0, 025%, -110dBm, 001, 263, 36
03:41, 000%, 0, 025%, -108dBm, 001, 261, 34
03:42, 000%, 0, 025%, -109dBm, 001, 263, 37
03:43, 000%, 0, 025%, -108dBm, 001, 268, 44
03:44, 000%, 0, 025%, -109dBm, 001, 273, 48
03:45, 000%, 0, 025%, -108dBm, 001, 276, 52
03:46, 000%, 0, 025%, -109dBm, 001, 276, 54
03:47, 000%, 0, 025%, -109dBm, 001, 274, 58
03:48, 000%, 0, 025%, -110dBm, 001, 271, 64
03:49, 000%, 0, 025%, -109dBm, 001, 267, 74
03:50, 000%, 2, 025%, -109dBm, 001, 265, 85
03:51, 000%, 1, 025%, -108dBm, 001, 267, 96
03:52, 000%, 0, 025%, -109dBm, 001, 270, 105
03:53, 000%, 0, 025%, -109dBm, 001, 272, 110
03:54, 000%, 0, 025%, -109dBm, 001, 273, 113
03:55, 000%, 0, 025%, -109dBm, 001, 271, 115
03:56, 000%, 0, 025%, -110dBm, 001, 268, 118
03:57, 000%, 0, 025%, -109dBm, 001, 267, 123
03:58, 000%, 0, 025%, -109dBm, 001, 265, 130
03:59, 000%, 0, 025%, -110dBm, 001, 265, 138
04:00, 000%, 0, 025%, -109dBm, 001, 265, 146
04:01, 000%, 0, 025%, -109dBm, 001, 264, 153
04:02, 000%, 0, 025%, -109dBm, 001, 264, 160
04:03, 000%, 0, 025%, -109dBm, 001, 263, 167
04:04, 000%, 2, 025%, -109dBm, 001, 262, 173
04:05, 000%, 0, 025%, -109dBm, 001, 261, 178
04:06, 000%, 0, 025%, -108dBm, 001, 260, 184
04:07, 000%, 0, 025%, -108dBm, 001, 259, 191
04:08, 000%, 0, 025%, -109dBm, 001, 259, 198
04:09, 000%, 0, 025%, -109dBm, 001, 258, 203
04:10, 000%, 0, 025%, -108dBm, 001, 257, 209
04:11, 000%, 0, 025%, -109dBm, 001, 255, 215
04:12, 000%, 0, 025%, -108dBm, 001, 254, 222
04:13, 000%, 0, 025%, -108dBm, 001, 254, 229
04:14, 000%, 0, 025%, -109dBm, 001, 253, 234
04:15, 000%, 0, 025%, -108dBm, 001, 252, 239
04:16, 000%, 0, 025%, -109dBm, 001, 251, 243
04:17, 000%, 0, 025%, -109dBm, 001, 250, 249
04:18, 000%, 0, 025%, -109dBm, 001, 249, 255
04:19, 000%, 0, 025%, -109dBm, 001, 249, 258
04:20, 000%, 0, 025%, -109dBm, 001, 248, 262
04:21, 000%, 0, 025%, -109dBm, 001, 246, 267
04:22, 000%, 0, 025%, -108dBm, 001, 245, 272
04:23, 000%, 0, 025%, -109dBm, 001, 245, 276
04:24, 000%, 0, 025%, -109dBm, 001, 243, 278
04:25, 000%, 0, 025%, -109dBm, 001, 241, 277
04:26, 000%, 0, 025%, -109dBm, 001, 238, 272
04:27, 000%, 0, 025%, -109dBm, 001, 235, 264
04:28, 000%, 0, 025%, -109dBm, 001, 235, 254
04:29, 000%, 0, 025%, -108dBm, 001, 236, 247
04:30, 000%, 0, 025%, -109dBm, 001, 237, 241
04:31, 000%, 0, 025%, -108dBm, 001, 238, 237
04:32, 000%, 0, 025%, -109dBm, 001, 238, 233
04:33, 000%, 0, 025%, -108dBm, 001, 236, 227
04:34, 000%, 0, 025%, -108dBm, 001, 235, 222
04:35, 000%, 0, 025%, -110dBm, 001, 234, 221
04:36, 000%, 0, 025%, -109dBm, 001, 233, 221
04:37, 000%, 0, 025%, -109dBm, 001, 233, 222
04:38, 000%, 0, 025%, -109dBm, 001, 234, 223
04:39, 000%, 0, 025%, -109dBm, 001, 235, 224
04:40, 000%, 0, 025%, -109dBm, 001, 234, 226
04:41, 000%, 0, 025%, -109dBm, 001, 234, 226
04:42, 000%, 0, 025%, -109dBm, 001, 232, 225
04:43, 000%, 0, 025%, -108dBm, 001, 230, 224
04:44, 000%, 0, 025%, -109dBm, 001, 229, 225
04:45, 000%, 0, 025%, -108dBm, 001, 231, 230
04:46, 000%, 0, 025%, -110dBm, 001, 233, 236
04:47, 000%, 0, 025%, -109dBm, 001, 235, 242
04:48, 000%, 0, 025%, -108dBm, 001, 237, 249
04:49, 000%, 0, 025%, -109dBm, 001, 238, 255
04:50, 000%, 0, 025%, -108dBm, 001, 239, 260
04:51, 000%, 0, 025%, -108dBm, 001, 240, 264
04:52, 000%, 0, 025%, -109dBm, 001, 242, 268
04:53, 000%, 0, 025%, -110dBm, 001, 244, 271
04:54, 000%, 0, 025%, -109dBm, 001, 244, 275
04:55, 000%, 0, 025%, -109dBm, 001, 245, 278
04:56, 000%, 0, 025%, -109dBm, 001, 246, 281
04:57, 000%, 0, 025%, -109dBm, 001, 247, 283
04:58, 000%, 0, 025%, -109dBm, 001, 248, 287
04:59, 000%, 0, 025%, -109dBm, 001, 249, 291
05:00, 000%, 1, 025%, -109dBm, 001, 249, 297
05:01, 000%, 1, 025%, -108dBm, 001, 250, 303
05:02, 000%, 0, 025%, -109dBm, 001, 250, 308
05:03, 000%, 0, 025%, -109dBm, 001, 250, 313
05:04, 000%, 0, 025%, -109dBm, 001, 251, 317
05:05, 000%, 0, 025%, -109dBm, 001, 252, 321
05:06, 000%, 0, 025%, -110dBm, 001, 253, 323
05:07, 000%, 0, 025%, -109dBm, 001, 254, 324
05:08, 000%, 0, 025%, -109dBm, 001, 254, 322
05:09, 000%, 1, 025%, -108dBm, 001, 253, 315
05:10, 000%, 1, 025%, -110dBm, 001, 251, 305
05:11, 000%, 0, 025%, -109dBm, 001, 250, 294
05:12, 000%, 0, 025%, -109dBm, 001, 251, 281
05:13, 000%, 0, 025%, -109dBm, 001, 252, 271
05:14, 000%, 0, 025%, -109dBm, 001, 253, 264
05:15, 000%, 0, 025%, -109dBm, 001, 254, 256
05:16, 000%, 0, 025%, -109dBm, 001, 254, 248
05:17, 000%, 0, 025%, -109dBm, 001, 252, 239
05:18, 000%, 0, 025%, -109dBm, 001, 251, 231
05:19, 000%, 0, 025%, -110dBm, 001, 250, 223
05:20, 000%, 0, 025%, -109dBm, 001, 251, 219
05:21, 000%, 0, 025%, -108dBm, 001, 251, 213
05:22, 000%, 0, 025%, -109dBm, 001, 252, 209
05:23, 000%, 0, 025%, -110dBm, 001, 252, 205
05:24, 000%, 0, 025%, -109dBm, 001, 251, 199
05:25, 000%, 0, 025%, -109dBm, 001, 250, 194
05:26, 000%, 0, 025%, -108dBm, 001, 249, 190
05:27, 000%, 1, 025%, -108dBm, 001, 249, 186
05:28, 000%, 1, 025%, -109dBm, 001, 249, 183
05:29, 000%, 0, 025%, -109dBm, 001, 249, 180
05:30, 000%, 0, 025%, -109dBm, 001, 249, 179
05:31, 000%, 1, 025%, -109dBm, 001, 249, 177
05:32, 000%, 2, 025%, -108dBm, 001, 248, 171
05:33, 000%, 0, 025%, -109dBm, 001, 246, 163
05:34, 000%, 0, 025%, -109dBm, 001, 244, 151
05:35, 000%, 0, 025%, -109dBm, 001, 242, 141
05:36, 000%, 0, 025%, -110dBm, 001, 243, 130
05:37, 000%, 0, 025%, -109dBm, 001, 244, 121
05:38, 000%, 0, 025%, -110dBm, 001, 246, 115
05:39, 000%, 0, 025%, -107dBm, 001, 247, 111
05:40, 000%, 0, 025%, -108dBm, 001, 247, 108
05:41, 000%, 0, 025%, -109dBm, 001, 246, 105
05:42, 000%, 0, 025%, -108dBm, 001, 244, 102
05:43, 000%, 0, 025%, -110dBm, 001, 243, 100
05:44, 000%, 0, 025%, -109dBm, 001, 241, 98
05:45, 000%, 0, 025%, -109dBm, 001, 240, 96
05:46, 000%, 0, 025%, -109dBm, 001, 241, 94
05:47, 000%, 2, 025%, -109dBm, 001, 241, 93
05:48, 000%, 0, 025%, -109dBm, 001, 241, 92
05:49, 000%, 0, 025%, -108dBm, 001, 240, 88
05:50, 000%, 0, 025%, -109dBm, 001, 238, 83
05:51, 000%, 0, 025%, -109dBm, 001, 237, 77
05:52, 000%, 0, 025%, -106dBm, 001, 237, 75
05:53, 000%, 0, 025%, -110dBm, 001, 238, 77
05:54, 000%, 0, 025%, -109dBm, 001, 239, 79
05:55, 000%, 0, 025%, -109dBm, 001, 240, 82
05:56, 000%, 0, 025%, -109dBm, 001, 241, 86
05:57, 000%, 0, 025%, -109dBm, 001, 241, 89
05:58, 000%, 1, 025%, -109dBm, 001, 240, 94
05:59, 000%, 1, 025%, -109dBm, 001, 238, 101
06:00, 000%, 0, 025%, -109dBm, 001, 237, 108
06:01, 000%, 0, 025%, -108dBm, 001, 236, 116
06:02, 000%, 0, 025%, -109dBm, 001, 235, 124
06:03, 000%, 0, 025%, -109dBm, 001, 235, 131
06:04, 000%, 0, 025%, -108dBm, 001, 237, 138
06:05, 000%, 0, 025%, -109dBm, 001, 239, 144
06:06, 000%, 0, 025%, -109dBm, 001, 239, 150
06:07, 000%, 0, 025%, -109dBm, 001, 239, 156
06:08, 000%, 0, 025%, -109dBm, 001, 239, 161
06:09, 000%, 0, 025%, -109dBm, 001, 236, 166
06:10, 000%, 1, 025%, -108dBm, 001, 235, 172
06:11, 000%, 1, 025%, -109dBm, 001, 235, 179
06:12, 000%, 0, 025%, -109dBm, 001, 236, 185
06:13, 000%, 0, 025%, -110dBm, 001, 237, 190
06:14, 000%, 2, 025%, -108dBm, 001, 237, 195
06:15, 000%, 0, 025%, -109dBm, 001, 236, 200
06:16, 000%, 0, 025%, -109dBm, 001, 234, 205
06:17, 000%, 0, 025%, -109dBm, 001, 233, 212
06:18, 000%, 0, 025%, -109dBm, 001, 232, 220
06:19, 000%, 0, 025%, -108dBm, 001, 232, 227
06:20, 000%, 0, 025%, -108dBm, 001, 232, 233
06:21, 000%, 0, 025%, -109dBm, 001, 232, 239
06:22, 000%, 1, 025%, -109dBm, 001, 233, 243
06:23, 000%, 1, 025%, -109dBm, 001, 233, 247
06:24, 000%, 0, 025%, -109dBm, 001, 232, 252
06:25, 000%, 0, 025%, -110dBm, 001, 233, 257
06:26, 000%, 0, 025%, -108dBm, 001, 233, 261
06:27, 000%, 0, 025%, -109dBm, 001, 232, 265
06:28, 000%, 0, 025%, -109dBm, 001, 230, 269
06:29, 000%, 0, 025%, -109dBm, 001, 229, 273
06:30, 000%, 0, 025%, -108dBm, 001, 229, 273
06:31, 000%, 0, 025%, -108dBm, 001, 229, 271
06:32, 000%, 0, 025%, -109dBm, 001, 229, 266
06:33, 000%, 0, 025%, -109dBm, 001, 229, 259
06:34, 000%, 0, 025%, -109dBm, 001, 230, 254
06:35, 000%, 0, 025%, -109dBm, 001, 230, 251
06:36, 000%, 0, 025%, -109dBm, 001, 230, 246
06:37, 000%, 2, 025%, -108dBm, 001, 230, 240
06:38, 000%, 0, 025%, -109dBm, 001, 229, 232
06:39, 000%, 0, 025%, -109dBm, 001, 229, 226
06:40, 000%, 0, 025%, -109dBm, 001, 230, 219
06:41, 000%, 1, 025%, -109dBm, 001, 232, 215
06:42, 000%, 1, 025%, -109dBm, 001, 234, 212
06:43, 000%, 0, 025%, -109dBm, 001, 236, 210
06:44, 000%, 0, 025%, -109dBm, 001, 236, 209
06:45, 000%, 0, 025%, -108dBm, 001, 237, 208
06:46, 000%, 0, 025%, -109dBm, 001, 237, 207
06:47, 000%, 0, 025%, -109dBm, 001, 236, 206
06:48, 000%, 0, 025%, -108dBm, 001, 237, 207
06:49, 000%, 0, 025%, -109dBm, 001, 238, 209
06:50, 000%, 0, 025%, -109dBm, 001, 240, 211
06:51, 000%, 0, 025%, -108dBm, 001, 241, 215
06:52, 000%, 0, 025%, -108dBm, 001, 242, 219
06:53, 000%, 0, 025%, -108dBm, 001, 242, 226
06:54, 000%, 0, 025%, -109dBm, 001, 241, 234
06:55, 000%, 0, 025%, -109dBm, 001, 242, 241
06:56, 000%, 0, 025%, -109dBm, 001, 243, 249
06:57, 000%, 2, 025%, -108dBm, 001, 246, 256
06:58, 000%, 0, 025%, -109dBm, 001, 248, 261
06:59, 000%, 0, 025%, -109dBm, 001, 249, 265
07:00, 000%, 0, 025%, -108dBm, 001, 249, 271
07:01, 000%, 0, 025%, -108dBm, 001, 249, 276
07:02, 000%, 1, 025%, -109dBm, 001, 249, 283
07:03, 000%, 1, 025%, -108dBm, 001, 251, 289
07:04, 000%, 0, 025%, -109dBm, 001, 252, 294
07:05, 000%, 0, 025%, -108dBm, 001, 253, 299
07:06, 000%, 0, 025%, -109dBm, 001, 253, 304
07:07, 000%, 1, 025%, -108dBm, 001, 252, 308
07:08, 000%, 1, 025%, -109dBm, 001, 250, 314
07:09, 000%, 0, 025%, -109dBm, 001, 251, 320
07:10, 000%, 1, 025%, -109dBm, 001, 253, 325
07:11, 000%, 1, 025%, -110dBm, 001, 252, 329
07:12, 000%, 0, 025%, -109dBm, 001, 251, 332
07:13, 000%, 0, 025%, -109dBm, 001, 250, 335
07:14, 000%, 0, 025%, -109dBm, 001, 251, 338
07:15, 000%, 0, 025%, -109dBm, 001, 251, 341
07:16, 000%, 0, 025%, -109dBm, 001, 250, 341
07:17, 000%, 0, 025%, -110dBm, 001, 249, 337
07:18, 000%, 0, 025%, -109dBm, 001, 247, 328
07:19, 000%, 1, 025%, -109dBm, 001, 246, 320
07:20, 000%, 1, 025%, -109dBm, 001, 244, 308
07:21, 000%, 0, 025%, -109dBm, 001, 244, 297
07:22, 000%, 0, 025%, -109dBm, 001, 245, 286
07:23, 000%, 0, 025%, -110dBm, 001, 245, 277
07:24, 000%, 0, 025%, -109dBm, 001, 246, 271
07:25, 000%, 0, 025%, -108dBm, 001, 247, 264
07:26, 000%, 0, 025%, -108dBm, 001, 246, 261
07:27, 000%, 0, 025%, -109dBm, 001, 245, 260
07:28, 000%, 1, 025%, -110dBm, 001, 243, 260
07:29, 000%, 1, 025%, -109dBm, 001, 243, 259
07:30, 000%, 0, 025%, -110dBm, 001, 244, 255
07:31, 000%, 0, 025%, -108dBm, 001, 243, 249
07:32, 000%, 0, 025%, -109dBm, 001, 240, 240
07:33, 000%, 0, 025%, -109dBm, 001, 236, 229
07:34, 000%, 0, 025%, -109dBm, 001, 235, 219
07:35, 000%, 0, 025%, -109dBm, 001, 234, 210
07:36, 000%, 0, 025%, -109dBm, 001, 234, 203
07:37, 000%, 2, 025%, -108dBm, 001, 235, 200
07:38, 000%, 0, 025%, -109dBm, 001, 235, 199
07:39, 000%, 0, 025%, -109dBm, 001, 235, 197
07:40, 000%, 0, 025%, -109dBm, 001, 233, 192
07:41, 000%, 1, 025%, -109dBm, 001, 229, 184
07:42, 000%, 1, 025%, -109dBm, 001, 223, 173
07:43, 000%, 2, 025%, -109dBm, 001, 222, 163
07:44, 000%, 0, 025%, -108dBm, 001, 224, 158
