Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
01:47, 000%, 0, 025%, -110dBm, 001, 170, 285
01:48, 000%, 0, 025%, -110dBm, 001, 169, 274
01:49, 000%, 0, 025%, -109dBm, 001, 170, 266
01:50, 000%, 0, 025%, -109dBm, 001, 170, 257
01:51, 000%, 0, 025%, -108dBm, 001, 172, 250
01:52, 000%, 0, 025%, -108dBm, 001, 174, 244
01:53, 000%, 0, 025%, -108dBm, 001, 175, 238
01:54, 000%, 1, 025%, -109dBm, 001, 174, 235
01:55, 000%, 1, 025%, -108dBm, 001, 173, 233
01:56, 000%, 0, 025%, -109dBm, 001, 172, 232
01:57, 000%, 0, 025%, -108dBm, 001, 171, 233
01:58, 000%, 0, 025%, -109dBm, 001, 170, 232
01:59, 000%, 1, 025%, -109dBm, 001, 170, 232
02:00, 000%, 1, 025%, -109dBm, 001, 171, 231
02:01, 000%, 0, 025%, -110dBm, 001, 171, 229
02:02, 000%, 0, 025%, -109dBm, 001, 170, 230
02:03, 000%, 0, 025%, -109dBm, 001, 169, 231
02:04, 000%, 0, 025%, -108dBm, 001, 167, 232
02:05, 000%, 0, 025%, -109dBm, 001, 167, 234
02:06, 000%, 0, 025%, -110dBm, 001, 167, 235
02:07, 000%, 0, 025%, -109dBm, 001, 167, 236
02:08, 000%, 0, 025%, -109dBm, 001, 166, 237
02:09, 000%, 0, 025%, -109dBm, 001, 164, 235
02:10, 000%, 0, 025%, -109dBm, 001, 162, 233
02:11, 000%, 0, 025%, -109dBm, 001, 162, 230
02:12, 000%, 0, 025%, -109dBm, 001, 164, 227
02:13, 000%, 0, 025%, -109dBm, 001, 163, 225
02:14, 000%, 0, 025%, -109dBm, 001, 161, 223
02:15, 000%, 0, 025%, -109dBm, 001, 159, 221
02:16, 000%, 1, 025%, -109dBm, 001, 160, 215
02:17, 000%, 1, 025%, -109dBm, 001, 160, 207
02:18, 000%, 2, 025%, -108dBm, 001, 160, 195
02:19, 000%, 0, 025%, -109dBm, 001, 159, 186
02:20, 000%, 0, 025%, -109dBm, 001, 159, 177
02:21, 000%, 0, 025%, -109dBm, 001, 159, 167
02:22, 000%, 0, 025%, -110dBm, 001, 159, 158
02:23, 000%, 0, 025%, -109dBm, 001, 159, 146
02:24, 000%, 0, 025%, -107dBm, 001, 159, 136
02:25, 000%, 0, 025%, -109dBm, 001, 159, 128
02:26, 000%, 0, 025%, -107dBm, 001, 159, 121
02:27, 000%, 1, 025%, -109dBm, 001, 159, 120
02:28, 000%, 1, 025%, -109dBm, 001, 159, 124
02:29, 000%, 1, 025%, -109dBm, 001, 161, 133
02:30, 000%, 1, 025%, -109dBm, 001, 161, 140
02:31, 000%, 0, 025%, -109dBm, 001, 161, 143
02:32, 000%, 0, 025%, -109dBm, 001, 162, 141
02:33, 000%, 0, 025%, -109dBm, 001, 163, 134
02:34, 000%, 0, 025%, -108dBm, 001, 163, 125
02:35, 000%, 0, 025%, -109dBm, 001, 162, 116
02:36, 000%, 0, 025%, -109dBm, 001, 163, 111
02:37, 000%, 0, 025%, -109dBm, 001, 162, 112
02:38, 000%, 0, 025%, -109dBm, 001, 162, 118
02:39, 000%, 0, 025%, -108dBm, 001, 160, 128
02:40, 000%, 0, 025%, -109dBm, 001, 159, 136
02:41, 000%, 0, 025%, -109dBm, 001, 160, 141
02:42, 000%, 0, 025%, -109dBm, 001, 159, 139
02:43, 000%, 0, 025%, -108dBm, 001, 157, 132
02:44, 000%, 0, 025%, -109dBm, 001, 156, 121
02:45, 000%, 0, 025%, -109dBm, 001, 156, 110
02:46, 000%, 0, 025%, -109dBm, 001, 157, 102
02:47, 000%, 0, 025%, -110dBm, 001, 157, 98
02:48, 000%, 0, 025%, -108dBm, 001, 157, 91
02:49, 000%, 0, 025%, -110dBm, 001, 157, 84
02:50, 000%, 0, 025%, -109dBm, 001, 156, 76
02:51, 000%, 0, 025%, -109dBm, 001, 155, 68
02:52, 000%, 0, 025%, -109dBm, 001, 155, 60
02:53, 000%, 0, 025%, -109dBm, 001, 155, 54
02:54, 000%, 0, 025%, -110dBm, 001, 154, 49
02:55, 000%, 0, 025%, -109dBm, 001, 153, 48
02:56, 000%, 0, 025%, -108dBm, 001, 151, 50
02:57, 000%, 0, 025%, -109dBm, 001, 150, 54
02:58, 000%, 1, 025%, -109dBm, 001, 150, 62
02:59, 000%, 1, 025%, -109dBm, 001, 151, 69
03:00, 000%, 1, 025%, -108dBm, 001, 152, 75
03:01, 000%, 1, 025%, -109dBm, 001, 152, 82
03:02, 000%, 0, 025%, -110dBm, 001, 152, 89
03:03, 000%, 0, 025%, -108dBm, 001, 151, 96
03:04, 000%, 0, 025%, -109dBm, 001, 150, 103
03:05, 000%, 0, 025%, -110dBm, 001, 150, 110
03:06, 000%, 0, 025%, -108dBm, 001, 149, 118
03:07, 000%, 0, 025%, -108dBm, 001, 148, 126
03:08, 000%, 0, 025%, -109dBm, 001, 147, 134
03:09, 000%, 2, 025%, -108dBm, 001, 147, 143
03:10, 000%, 0, 025%, -109dBm, 001, 148, 152
03:11, 000%, 0, 025%, -108dBm, 001, 148, 163
03:12, 000%, 0, 025%, -109dBm, 001, 147, 174
03:13, 000%, 0, 025%, -108dBm, 001, 148, 183
03:14, 000%, 0, 025%, -109dBm, 001, 149, 194
03:15, 000%, 0, 025%, -109dBm, 001, 149, 202
03:16, 000%, 0, 025%, -109dBm, 001, 148, 210
03:17, 000%, 0, 025%, -108dBm, 001, 148, 217
03:18, 000%, 0, 025%, -109dBm, 001, 149, 225
03:19, 000%, 0, 025%, -109dBm, 001, 150, 231
03:20, 000%, 0, 025%, -109dBm, 001, 151, 237
03:21, 000%, 0, 025%, -109dBm, 001, 152, 241
03:22, 000%, 0, 025%, -109dBm, 001, 153, 247
03:23, 000%, 1, 025%, -109dBm, 001, 153, 252
03:24, 000%, 1, 025%, -110dBm, 001, 153, 260
03:25, 000%, 0, 025%, -109dBm, 001, 154, 266
03:26, 000%, 0, 025%, -109dBm, 001, 155, 271
03:27, 000%, 0, 025%, -109dBm, 001, 155, 276
03:28, 000%, 0, 025%, -108dBm, 001, 153, 279
03:29, 000%, 0, 025%, -108dBm, 001, 148, 276
03:30, 000%, 0, 025%, -109dBm, 001, 147, 268
03:31, 000%, 0, 025%, -110dBm, 001, 146, 255
03:32, 000%, 0, 025%, -109dBm, 001, 146, 247
03:33, 000%, 0, 025%, -109dBm, 001, 144, 248
03:34, 000%, 0, 025%, -109dBm, 001, 144, 258
03:35, 000%, 0, 025%, -109dBm, 001, 143, 265
03:36, 000%, 0, 025%, -109dBm, 001, 141, 270
03:37, 000%, 0, 025%, -109dBm, 001, 140, 271
03:38, 000%, 0, 025%, -109dBm, 001, 139, 270
03:39, 000%, 0, 025%, -109dBm, 001, 138, 269
03:40, 000%, 0, 025%, -109dBm, 001, 137, 266
03:41, 000%, 0, 025%, -109dBm, 001, 137, 262
03:42, 000%, 0, 025%, -110dBm, 001, 136, 256
03:43, 000%, 0, 025%, -109dBm, 001, 136, 253
03:44, 000%, 0, 025%, -108dBm, 001, 136, 252
03:45, 000%, 0, 025%, -108dBm, 001, 136, 251
03:46, 000%, 0, 025%, -109dBm, 001, 136, 252
03:47, 000%, 0, 025%, -108dBm, 001, 135, 253
03:48, 000%, 0, 025%, -109dBm, 001, 134, 254
03:49, 000%, 1, 025%, -109dBm, 001, 134, 254
03:50, 000%, 1, 025%, -109dBm, 001, 133, 253
03:51, 000%, 2, 025%, -109dBm, 001, 132, 250
03:52, 000%, 1, 025%, -109dBm, 001, 131, 248
03:53, 000%, 0, 025%, -108dBm, 001, 130, 248
03:54, 000%, 0, 025%, -110dBm, 001, 129, 249
03:55, 000%, 0, 025%, -108dBm, 001, 128, 248
03:56, 000%, 0, 025%, -109dBm, 001, 128, 246
03:57, 000%, 0, 025%, -109dBm, 001, 128, 245
03:58, 000%, 0, 025%, -110dBm, 001, 127, 247
03:59, 000%, 0, 025%, -109dBm, 001, 126, 250
04:00, 000%, 0, 025%, -108dBm, 001, 125, 256
04:01, 000%, 0, 025%, -108dBm, 001, 124, 260
04:02, 000%, 0, 025%, -109dBm, 001, 124, 264
04:03, 000%, 0, 025%, -110dBm, 001, 124, 269
04:04, 000%, 0, 025%, -109dBm, 001, 124, 274
04:05, 000%, 0, 025%, -109dBm, 001, 124, 280
04:06, 000%, 0, 025%, -110dBm, 001, 124, 286
04:07, 000%, 0, 025%, -109dBm, 001, 124, 290
04:08, 000%, 0, 025%, -109dBm, 001, 124, 295
04:09, 000%, 0, 025%, -109dBm, 001, 124, 298
04:10, 000%, 0, 025%, -109dBm, 001, 123, 299
04:11, 000%, 0, 025%, -109dBm, 001, 123, 299
04:12, 000%, 0, 025%, -109dBm, 001, 122, 296
04:13, 000%, 0, 025%, -108dBm, 001, 121, 289
04:14, 000%, 0, 025%, -109dBm, 001, 119, 283
04:15, 000%, 0, 025%, -108dBm, 001, 118, 272
04:16, 000%, 0, 025%, -109dBm, 001, 117, 263
04:17, 000%, 0, 025%, -109dBm, 001, 117, 253
04:18, 000%, 0, 025%, -109dBm, 001, 118, 246
04:19, 000%, 0, 025%, -109dBm, 001, 118, 240
04:20, 000%, 0, 025%, -109dBm, 001, 117, 234
04:21, 000%, 0, 025%, -109dBm, 001, 116, 229
04:22, 000%, 0, 025%, -108dBm, 001, 115, 224
04:23, 000%, 0, 025%, -108dBm, 001, 115, 221
04:24, 000%, 1, 025%, -109dBm, 001, 115, 217
04:25, 000%, 1, 025%, -109dBm, 001, 116, 216
04:26, 000%, 0, 025%, -109dBm, 001, 116, 214
04:27, 000%, 0, 025%, -109dBm, 001, 115, 212
04:28, 000%, 0, 025%, -109dBm, 001, 114, 210
04:29, 000%, 0, 025%, -109dBm, 001, 114, 207
04:30, 000%, 0, 025%, -108dBm, 001, 114, 204
04:31, 000%, 0, 025%, -110dBm, 001, 114, 202
04:32, 000%, 0, 025%, -109dBm, 001, 113, 200
04:33, 000%, 0, 025%, -109dBm, 001, 112, 197
04:34, 000%, 0, 025%, -110dBm, 001, 112, 194
04:35, 000%, 1, 025%, -109dBm, 001, 112, 194
04:36, 000%, 1, 025%, -108dBm, 001, 113, 196
04:37, 000%, 0, 025%, -109dBm, 001, 114, 198
04:38, 000%, 0, 025%, -109dBm, 001, 113, 198
04:39, 000%, 0, 025%, -109dBm, 001, 112, 192
04:40, 000%, 0, 025%, -108dBm, 001, 109, 181
04:41, 000%, 0, 025%, -109dBm, 001, 107, 170
04:42, 000%, 0, 025%, -109dBm, 001, 106, 160
04:43, 000%, 0, 025%, -109dBm, 001, 107, 149
04:44, 000%, 0, 025%, -109dBm, 001, 107, 139
04:45, 000%, 1, 025%, -109dBm, 001, 108, 129
04:46, 000%, 1, 025%, -109dBm, 001, 108, 118
04:47, 000%, 0, 025%, -109dBm, 001, 109, 107
04:48, 000%, 0, 025%, -109dBm, 001, 110, 99
04:49, 000%, 0, 025%, -108dBm, 001, 110, 89
04:50, 000%, 0, 025%, -109dBm, 001, 110, 80
04:51, 000%, 0, 025%, -109dBm, 001, 110, 73
04:52, 000%, 0, 025%, -109dBm, 001, 110, 67
04:53, 000%, 0, 025%, -109dBm, 001, 110, 70
04:54, 000%, 1, 025%, -109dBm, 001, 112, 79
04:55, 000%, 1, 025%, -108dBm, 001, 114, 87
04:56, 000%, 0, 025%, -109dBm, 001, 112, 89
04:57, 000%, 0, 025%, -109dBm, 001, 111, 81
04:58, 000%, 0, 025%, -109dBm, 001, 112, 70
04:59, 000%, 0, 025%, -109dBm, 001, 111, 62
05:00, 000%, 0, 025%, -109dBm, 001, 111, 66
05:01, 000%, 0, 025%, -108dBm, 001, 113, 76
05:02, 000%, 0, 025%, -108dBm, 001, 115, 84
05:03, 000%, 0, 025%, -109dBm, 001, 115, 90
05:04, 000%, 0, 025%, -109dBm, 001, 115, 90
05:05, 000%, 0, 025%, -109dBm, 001, 114, 86
05:06, 000%, 0, 025%, -109dBm, 001, 113, 75
05:07, 000%, 0, 025%, -108dBm, 001, 113, 65
05:08, 000%, 0, 025%, -109dBm, 001, 113, 64
05:09, 000%, 0, 025%, -109dBm, 001, 115, 70
05:10, 000%, 0, 025%, -109dBm, 001, 116, 78
05:11, 000%, 0, 025%, -109dBm, 001, 115, 85
05:12, 000%, 0, 025%, -109dBm, 001, 115, 89
05:13, 000%, 0, 025%, -109dBm, 001, 115, 93
05:14, 000%, 0, 025%, -109dBm, 001, 115, 95
05:15, 000%, 0, 025%, -108dBm, 001, 116, 93
05:16, 000%, 0, 025%, -109dBm, 001, 117, 89
05:17, 000%, 0, 025%, -108dBm, 001, 116, 80
05:18, 000%, 0, 025%, -109dBm, 001, 116, 72
05:19, 000%, 0, 025%, -109dBm, 001, 117, 69
05:20, 000%, 0, 025%, -109dBm, 001, 121, 73
05:21, 000%, 0, 025%, -110dBm, 001, 122, 79
05:22, 000%, 0, 025%, -108dBm, 001, 121, 86
05:23, 000%, 0, 025%, -109dBm, 001, 118, 93
05:24, 000%, 0, 025%, -108dBm, 001, 118, 95
05:25, 000%, 0, 025%, -110dBm, 001, 120, 91
05:26, 000%, 0, 025%, -109dBm, 001, 121, 83
05:27, 000%, 0, 025%, -109dBm, 001, 119, 73
05:28, 000%, 0, 025%, -109dBm, 001, 119, 67
05:29, 000%, 0, 025%, -108dBm, 001, 121, 72
05:30, 000%, 0, 025%, -109dBm, 001, 121, 82
05:31, 000%, 0, 025%, -108dBm, 001, 122, 92
05:32, 000%, 0, 025%, -109dBm, 001, 122, 97
05:33, 000%, 0, 025%, -109dBm, 001, 124, 97
05:34, 000%, 0, 025%, -109dBm, 001, 123, 92
05:35, 000%, 0, 025%, -108dBm, 001, 122, 83
05:36, 000%, 0, 025%, -109dBm, 001, 122, 79
05:37, 000%, 0, 025%, -110dBm, 001, 125, 82
05:38, 000%, 0, 025%, -108dBm, 001, 125, 91
05:39, 000%, 0, 025%, -109dBm, 001, 125, 100
05:40, 000%, 0, 025%, -109dBm, 001, 127, 105
05:41, 000%, 1, 025%, -109dBm, 001, 126, 106
05:42, 000%, 1, 025%, -108dBm, 001, 124, 102
05:43, 000%, 1, 025%, -109dBm, 001, 124, 94
05:44, 000%, 0, 025%, -109dBm, 001, 125, 88
05:45, 000%, 0, 025%, -109dBm, 001, 126, 91
05:46, 000%, 0, 025%, -108dBm, 001, 126, 99
05:47, 000%, 0, 025%, -108dBm, 001, 125, 110
05:48, 000%, 0, 025%, -109dBm, 001, 127, 116
05:49, 000%, 0, 025%, -109dBm, 001, 128, 118
05:50, 000%, 0, 025%, -110dBm, 001, 127, 116
05:51, 000%, 0, 025%, -108dBm, 001, 125, 109
05:52, 000%, 0, 025%, -110dBm, 001, 124, 101
05:53, 000%, 0, 025%, -110dBm, 001, 125, 96
05:54, 000%, 0, 025%, -109dBm, 001, 128, 98
05:55, 000%, 0, 025%, -108dBm, 001, 128, 106
05:56, 000%, 0, 025%, -108dBm, 001, 127, 117
05:57, 000%, 0, 025%, -109dBm, 001, 128, 126
05:58, 000%, 0, 025%, -109dBm, 001, 130, 130
05:59, 000%, 0, 025%, -109dBm, 001, 130, 131
06:00, 000%, 0, 025%, -108dBm, 001, 129, 126
06:01, 000%, 0, 025%, -109dBm, 001, 128, 119
06:02, 000%, 0, 025%, -109dBm, 001, 128, 112
06:03, 000%, 0, 025%, -109dBm, 001, 129, 112
06:04, 000%, 0, 025%, -109dBm, 001, 131, 118
06:05, 000%, 0, 025%, -109dBm, 001, 133, 128
06:06, 000%, 0, 025%, -109dBm, 001, 134, 137
06:07, 000%, 0, 025%, -109dBm, 001, 134, 143
06:08, 000%, 0, 025%, -109dBm, 001, 132, 143
06:09, 000%, 0, 025%, -109dBm, 001, 132, 137
06:10, 000%, 0, 025%, -110dBm, 001, 132, 129
06:11, 000%, 0, 025%, -108dBm, 001, 133, 121
06:12, 000%, 0, 025%, -109dBm, 001, 135, 122
06:13, 000%, 0, 025%, -109dBm, 001, 137, 130
06:14, 000%, 0, 025%, -109dBm, 001, 137, 139
06:15, 000%, 0, 025%, -109dBm, 001, 137, 142
06:16, 000%, 0, 025%, -109dBm, 001, 137, 140
06:17, 000%, 0, 025%, -108dBm, 001, 138, 133
06:18, 000%, 0, 025%, -109dBm, 001, 139, 127
06:19, 000%, 0, 025%, -110dBm, 001, 140, 130
06:20, 000%, 0, 025%, -108dBm, 001, 141, 138
06:21, 000%, 0, 025%, -109dBm, 001, 141, 146
06:22, 000%, 0, 025%, -109dBm, 001, 139, 146
06:23, 000%, 0, 025%, -108dBm, 001, 138, 139
06:24, 000%, 0, 025%, -108dBm, 001, 139, 131
06:25, 000%, 0, 025%, -109dBm, 001, 141, 126
06:26, 000%, 0, 025%, -109dBm, 001, 140, 129
06:27, 000%, 0, 025%, -109dBm, 001, 140, 141
06:28, 000%, 0, 025%, -108dBm, 001, 141, 148
06:29, 000%, 0, 025%, -109dBm, 001, 140, 150
06:30, 000%, 0, 025%, -109dBm, 001, 139, 145
06:31, 000%, 0, 025%, -108dBm, 001, 140, 138
06:32, 000%, 0, 025%, -109dBm, 001, 141, 130
06:33, 000%, 0, 025%, -109dBm, 001, 143, 131
06:34, 000%, 0, 025%, -109dBm, 001, 142, 140
06:35, 000%, 0, 025%, -109dBm, 001, 141, 150
06:36, 000%, 0, 025%, -108dBm, 001, 141, 155
06:37, 000%, 0, 025%, -110dBm, 001, 141, 153
06:38, 000%, 0, 025%, -109dBm, 001, 140, 149
06:39, 000%, 0, 025%, -109dBm, 001, 139, 140
06:40, 000%, 0, 025%, -109dBm, 001, 140, 131
06:41, 000%, 0, 025%, -109dBm, 001, 141, 125
06:42, 000%, 0, 025%, -109dBm, 001, 141, 125
06:43, 000%, 0, 025%, -109dBm, 001, 139, 133
06:44, 000%, 0, 025%, -109dBm, 001, 139, 144
06:45, 000%, 0, 025%, -109dBm, 001, 139, 149
06:46, 000%, 0, 025%, -108dBm, 001, 137, 147
06:47, 000%, 0, 025%, -108dBm, 001, 133, 140
06:48, 000%, 0, 025%, -109dBm, 001, 132, 130
06:49, 000%, 0, 025%, -108dBm, 001, 134, 125
06:50, 000%, 0, 025%, -109dBm, 001, 136, 124
06:51, 000%, 0, 025%, -109dBm, 001, 136, 127
06:52, 000%, 0, 025%, -109dBm, 001, 135, 133
06:53, 000%, 0, 025%, -108dBm, 001, 133, 139
06:54, 000%, 0, 025%, -108dBm, 001, 132, 144
06:55, 000%, 0, 025%, -109dBm, 001, 132, 146
06:56, 000%, 0, 025%, -108dBm, 001, 131, 149
06:57, 000%, 0, 025%, -110dBm, 001, 129, 148
06:58, 000%, 1, 025%, -109dBm, 001, 126, 147
06:59, 000%, 1, 025%, -109dBm, 001, 125, 146
07:00, 000%, 0, 025%, -109dBm, 001, 125, 144
07:01, 000%, 1, 025%, -108dBm, 001, 126, 144
07:02, 000%, 2, 025%, -109dBm, 001, 126, 144
07:03, 000%, 0, 025%, -109dBm, 001, 126, 144
07:04, 000%, 0, 025%, -109dBm, 001, 125, 145
07:05, 000%, 2, 025%, -109dBm, 001, 124, 144
07:06, 000%, 2, 025%, -109dBm, 001, 124, 144
07:07, 000%, 0, 025%, -109dBm, 001, 123, 146
07:08, 000%, 2, 025%, -110dBm, 001, 122, 148
07:09, 000%, 1, 025%, -108dBm, 001, 122, 150
07:10, 000%, 1, 025%, -109dBm, 001, 121, 153
07:11, 000%, 0, 025%, -109dBm, 001, 121, 154
07:12, 000%, 2, 020%, -109dBm, 001, 121, 156
07:13, 000%, 1, 025%, -110dBm, 001, 119, 156
07:14, 000%, 1, 025%, -109dBm, 001, 119, 156
07:14, 000%, 2, 025%, -109dBm, 001, 119, 158
07:15, 000%, 1, 025%, -109dBm, 001, 118, 160
07:17, 000%, 1, 025%, -109dBm, 001, 118, 164
07:18, 000%, 0, 025%, -108dBm, 001, 117, 168
07:19, 000%, 2, 025%, -109dBm, 001, 116, 172
07:20, 000%, 1, 025%, -109dBm, 001, 115, 174
07:20, 000%, 0, 025%, -109dBm, 001, 115, 176
07:21, 000%, 0, 025%, -110dBm, 001, 115, 179
07:23, 000%, 2, 025%, -109dBm, 001, 115, 181
07:24, 000%, 0, 025%, -109dBm, 001, 115, 184
07:25, 000%, 0, 025%, -109dBm, 001, 113, 188
07:26, 000%, 0, 025%, -110dBm, 001, 113, 192
07:27, 000%, 0, 025%, -108dBm, 001, 112, 196
07:28, 000%, 1, 025%, -108dBm, 001, 113, 198
07:29, 000%, 1, 025%, -109dBm, 001, 113, 201
07:30, 000%, 0, 025%, -109dBm, 001, 113, 206
07:31, 000%, 0, 025%, -109dBm, 001, 112, 213
07:32, 000%, 0, 025%, -108dBm, 001, 113, 220
07:32, 000%, 0, 025%, -109dBm, 001, 113, 226
07:34, 000%, 0, 025%, -108dBm, 001, 113, 233
07:35, 000%, 0, 025%, -108dBm, 001, 113, 239
07:35, 000%, 0, 025%, -109dBm, 001, 113, 244
07:37, 000%, 0, 025%, -108dBm, 001, 113, 250
07:38, 000%, 2, 025%, -109dBm, 001, 112, 255
07:39, 000%, 0, 025%, -108dBm, 001, 112, 258
07:40, 000%, 0, 025%, -109dBm, 001, 112, 261
07:41, 000%, 0, 025%, -109dBm, 001, 112, 262
07:41, 000%, 0, 025%, -109dBm, 001, 112, 264
07:43, 000%, 0, 025%, -108dBm, 001, 110, 264
07:44, 000%, 0, 025%, -109dBm, 001, 108, 261
