Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
01:34, 090%, 0, 025%, -59dBm, 001, 17, 139
01:35, 100%, 0, 025%, -55dBm, 001, 18, 127
01:36, 100%, 0, 025%, -48dBm, 001, 19, 117
01:37, 100%, 0, 025%, -45dBm, 001, 19, 110
01:38, 100%, 0, 025%, -45dBm, 001, 20, 108
01:39, 100%, 0, 025%, -50dBm, 001, 19, 114
01:40, 100%, 0, 025%, -49dBm, 001, 17, 125
01:42, 100%, 0, 025%, -46dBm, 001, 18, 129
01:43, 100%, 0, 025%, -45dBm, 001, 19, 130
01:44, 095%, 0, 025%, -47dBm, 001, 21, 122
01:45, 090%, 0, 025%, -53dBm, 001, 21, 111
01:46, 100%, 0, 025%, -54dBm, 001, 20, 100
01:47, 095%, 0, 025%, -49dBm, 001, 19, 91
01:48, 105%, 0, 025%, -47dBm, 001, 19, 86
01:49, 095%, 0, 025%, -50dBm, 001, 19, 88
01:49, 095%, 0, 025%, -60dBm, 001, 20, 91
01:50, 105%, 0, 025%, -59dBm, 001, 21, 99
01:51, 090%, 0, 025%, -47dBm, 001, 22, 105
01:52, 095%, 0, 025%, -50dBm, 001, 23, 112
01:53, 095%, 0, 025%, -49dBm, 001, 23, 114
01:54, 090%, 0, 025%, -48dBm, 001, 23, 109
01:55, 100%, 0, 025%, -44dBm, 001, 24, 101
01:56, 100%, 0, 025%, -44dBm, 001, 25, 91
01:57, 100%, 0, 025%, -49dBm, 001, 23, 85
01:58, 100%, 0, 025%, -55dBm, 001, 21, 82
01:59, 075%, 0, 025%, -58dBm, 001, 20, 89
02:00, 100%, 0, 025%, -58dBm, 001, 20, 97
02:01, 100%, 0, 025%, -59dBm, 001, 21, 105
02:03, 100%, 0, 025%, -48dBm, 001, 22, 116
02:04, 100%, 0, 025%, -49dBm, 001, 22, 125
02:05, 100%, 0, 025%, -50dBm, 001, 24, 133
02:06, 100%, 0, 025%, -52dBm, 001, 25, 142
02:07, 095%, 0, 025%, -53dBm, 001, 26, 151
02:08, 060%, 0, 025%, -53dBm, 001, 27, 156
02:08, 095%, 0, 025%, -53dBm, 001, 27, 161
02:09, 100%, 0, 025%, -48dBm, 001, 27, 158
02:10, 100%, 0, 025%, -49dBm, 001, 29, 149
02:11, 100%, 0, 025%, -49dBm, 001, 31, 137
02:12, 100%, 0, 025%, -52dBm, 001, 31, 131
02:13, 095%, 0, 025%, -45dBm, 001, 31, 135
02:14, 100%, 0, 025%, -54dBm, 001, 31, 143
02:15, 095%, 0, 025%, -54dBm, 001, 30, 150
02:16, 100%, 0, 025%, -52dBm, 001, 28, 155
02:17, 095%, 0, 025%, -53dBm, 001, 27, 157
02:18, 105%, 0, 025%, -52dBm, 001, 25, 158
02:19, 095%, 0, 025%, -50dBm, 001, 25, 156
02:20, 100%, 0, 025%, -48dBm, 001, 26, 146
02:21, 100%, 0, 025%, -48dBm, 001, 29, 132
02:22, 100%, 0, 025%, -53dBm, 001, 31, 122
02:23, 090%, 0, 025%, -45dBm, 001, 31, 120
02:24, 100%, 0, 025%, -44dBm, 001, 30, 127
02:25, 090%, 0, 025%, -52dBm, 001, 30, 136
02:26, 100%, 0, 025%, -50dBm, 001, 30, 141
02:27, 100%, 0, 025%, -47dBm, 001, 32, 139
02:28, 095%, 0, 025%, -52dBm, 001, 33, 133
02:29, 100%, 0, 025%, -48dBm, 001, 32, 124
02:30, 100%, 0, 025%, -49dBm, 001, 31, 113
02:31, 065%, 0, 025%, -53dBm, 001, 31, 103
02:32, 090%, 0, 025%, -45dBm, 001, 31, 95
02:33, 100%, 0, 025%, -40dBm, 001, 31, 86
02:34, 085%, 0, 025%, -40dBm, 001, 31, 80
02:35, 100%, 0, 025%, -53dBm, 001, 33, 69
02:36, 100%, 0, 025%, -55dBm, 001, 33, 62
02:37, 095%, 0, 025%, -59dBm, 001, 32, 53
02:38, 090%, 0, 025%, -58dBm, 001, 30, 53
02:39, 100%, 0, 025%, -56dBm, 001, 30, 63
02:40, 100%, 0, 025%, -58dBm, 001, 32, 75
02:41, 100%, 0, 025%, -54dBm, 001, 35, 86
02:42, 100%, 0, 025%, -53dBm, 001, 35, 88
02:43, 095%, 0, 025%, -48dBm, 001, 34, 84
02:44, 095%, 0, 025%, -33dBm, 001, 34, 73
02:45, 090%, 0, 025%, -41dBm, 001, 34, 66
02:46, 100%, 0, 025%, -54dBm, 001, 33, 61
02:47, 100%, 0, 025%, -50dBm, 001, 32, 63
02:48, 100%, 0, 025%, -53dBm, 001, 32, 71
02:49, 100%, 0, 025%, -53dBm, 001, 35, 83
02:50, 100%, 0, 025%, -55dBm, 001, 37, 94
02:51, 100%, 0, 025%, -53dBm, 001, 37, 96
02:52, 100%, 0, 025%, -35dBm, 001, 36, 91
02:53, 095%, 0, 025%, -34dBm, 001, 35, 81
02:54, 100%, 0, 025%, -39dBm, 001, 35, 71
02:55, 100%, 0, 025%, -52dBm, 001, 35, 66
02:56, 100%, 0, 025%, -51dBm, 001, 35, 68
02:57, 100%, 0, 025%, -56dBm, 001, 35, 80
02:58, 100%, 0, 025%, -54dBm, 001, 36, 93
02:59, 100%, 0, 025%, -58dBm, 001, 37, 104
03:00, 100%, 0, 025%, -52dBm, 001, 38, 115
03:01, 090%, 0, 025%, -49dBm, 001, 39, 124
03:02, 100%, 0, 025%, -49dBm, 001, 38, 130
03:03, 100%, 0, 025%, -48dBm, 001, 38, 133
03:04, 095%, 0, 025%, -48dBm, 001, 37, 136
03:05, 100%, 0, 025%, -49dBm, 001, 36, 137
03:06, 100%, 0, 025%, -50dBm, 001, 36, 139
03:07, 100%, 0, 025%, -49dBm, 001, 36, 142
03:08, 090%, 0, 025%, -51dBm, 001, 36, 144
03:09, 100%, 0, 020%, -52dBm, 001, 34, 147
03:10, 100%, 0, 025%, -51dBm, 001, 34, 151
03:11, 090%, 0, 025%, -52dBm, 001, 32, 155
03:12, 100%, 0, 025%, -51dBm, 001, 31, 160
03:13, 100%, 0, 025%, -52dBm, 001, 31, 171
03:14, 100%, 0, 025%, -52dBm, 001, 30, 180
03:15, 100%, 0, 025%, -53dBm, 001, 28, 189
03:16, 100%, 0, 025%, -54dBm, 001, 27, 198
03:17, 100%, 0, 020%, -57dBm, 001, 26, 206
03:18, 100%, 0, 025%, -53dBm, 001, 26, 209
03:19, 100%, 0, 025%, -50dBm, 001, 25, 210
03:20, 090%, 0, 025%, -51dBm, 001, 25, 207
03:21, 100%, 0, 025%, -47dBm, 001, 25, 200
03:22, 100%, 0, 025%, -44dBm, 001, 25, 189
03:23, 100%, 0, 025%, -45dBm, 001, 25, 177
03:24, 100%, 0, 025%, -52dBm, 001, 25, 166
03:25, 090%, 0, 025%, -56dBm, 001, 24, 155
03:27, 090%, 0, 025%, -53dBm, 001, 24, 144
03:28, 100%, 0, 025%, -55dBm, 001, 25, 132
03:29, 100%, 0, 025%, -53dBm, 001, 27, 121
03:30, 100%, 0, 025%, -50dBm, 001, 28, 112
03:31, 100%, 0, 025%, -46dBm, 001, 29, 102
03:32, 100%, 0, 025%, -47dBm, 001, 29, 92
03:33, 100%, 0, 025%, -45dBm, 001, 29, 85
03:34, 100%, 0, 025%, -40dBm, 001, 29, 84
03:35, 100%, 0, 025%, -43dBm, 001, 28, 91
03:36, 100%, 0, 025%, -54dBm, 001, 28, 99
03:37, 100%, 0, 025%, -47dBm, 001, 29, 109
03:38, 090%, 0, 025%, -49dBm, 001, 30, 113
03:39, 100%, 0, 025%, -50dBm, 001, 30, 113
03:40, 095%, 0, 025%, -42dBm, 001, 29, 109
03:41, 095%, 0, 025%, -40dBm, 001, 30, 102
03:41, 100%, 0, 025%, -45dBm, 001, 28, 93
03:42, 100%, 0, 025%, -45dBm, 001, 27, 87
03:43, 100%, 0, 025%, -44dBm, 001, 27, 83
03:44, 100%, 0, 025%, -45dBm, 001, 28, 86
03:45, 100%, 0, 025%, -54dBm, 001, 28, 92
03:46, 100%, 0, 025%, -55dBm, 001, 28, 101
03:48, 090%, 0, 025%, -46dBm, 001, 28, 112
03:49, 100%, 0, 025%, -54dBm, 001, 28, 122
03:50, 095%, 0, 025%, -57dBm, 001, 29, 132
03:51, 100%, 0, 025%, -54dBm, 001, 29, 143
03:52, 100%, 0, 025%, -56dBm, 001, 29, 153
03:53, 095%, 0, 025%, -54dBm, 001, 29, 58174
03:54, 085%, 0, 025%, -51dBm, 001, 31, 161
03:55, 085%, 0, 025%, -48dBm, 001, 33, 155
03:56, 095%, 0, 025%, -48dBm, 001, 33, 146
03:57, 100%, 0, 025%, -49dBm, 001, 33, 141
03:57, 100%, 0, 025%, -47dBm, 001, 34, 149
03:58, 100%, 0, 025%, -54dBm, 001, 34, 157
03:59, 100%, 0, 025%, -52dBm, 001, 33, 165
04:00, 095%, 0, 025%, -52dBm, 001, 34, 165
04:01, 100%, 0, 025%, -50dBm, 001, 37, 160
04:02, 100%, 0, 025%, -48dBm, 001, 39, 149
04:03, 100%, 0, 025%, -48dBm, 001, 39, 143
04:04, 100%, 0, 025%, -46dBm, 001, 40, 147
04:05, 100%, 0, 025%, -51dBm, 001, 41, 155
04:06, 100%, 0, 025%, -54dBm, 001, 41, 164
04:07, 090%, 0, 025%, -48dBm, 001, 41, 164
04:09, 100%, 0, 025%, -49dBm, 001, 43, 159
04:10, 100%, 0, 025%, -48dBm, 001, 44, 151
04:11, 100%, 0, 025%, -45dBm, 001, 44, 141
04:12, 100%, 0, 025%, -48dBm, 001, 45, 134
04:13, 100%, 0, 025%, -43dBm, 001, 47, 139
04:14, 100%, 0, 025%, -50dBm, 001, 45, 147
04:15, 100%, 0, 025%, -52dBm, 001, 43, 159
04:16, 090%, 0, 025%, -52dBm, 001, 42, 165
04:16, 100%, 0, 025%, -50dBm, 001, 43, 165
04:17, 100%, 0, 025%, -52dBm, 001, 47, 158
04:18, 100%, 0, 025%, -46dBm, 001, 49, 149
04:19, 100%, 0, 025%, -47dBm, 001, 49, 143
04:20, 100%, 0, 025%, -46dBm, 001, 49, 148
04:21, 100%, 0, 025%, -51dBm, 001, 48, 158
04:22, 100%, 0, 025%, -52dBm, 001, 47, 168
04:23, 100%, 0, 025%, -52dBm, 001, 48, 174
04:24, 100%, 0, 025%, -50dBm, 001, 48, 174
04:25, 100%, 0, 025%, -50dBm, 001, 48, 169
04:26, 100%, 0, 025%, -48dBm, 001, 48, 159
04:28, 100%, 0, 025%, -47dBm, 001, 48, 149
04:29, 100%, 0, 025%, -46dBm, 001, 49, 149
04:29, 100%, 1, 025%, -46dBm, 001, 50, 157
04:30, 100%, 2, 025%, -51dBm, 001, 49, 168
04:31, 100%, 0, 025%, -53dBm, 001, 48, 173
04:32, 090%, 0, 025%, -52dBm, 001, 49, 175
04:33, 100%, 0, 025%, -52dBm, 001, 49, 170
04:34, 100%, 0, 025%, -51dBm, 001, 49, 164
04:35, 100%, 0, 025%, -49dBm, 001, 48, 152
04:36, 090%, 0, 025%, -52dBm, 001, 47, 142
04:37, 100%, 0, 025%, -48dBm, 001, 48, 137
04:38, 100%, 0, 025%, -45dBm, 001, 50, 144
04:39, 100%, 0, 025%, -52dBm, 001, 52, 155
04:40, 100%, 0, 025%, -52dBm, 001, 51, 162
04:41, 100%, 0, 025%, -49dBm, 001, 50, 163
04:42, 090%, 0, 025%, -53dBm, 001, 50, 158
04:43, 100%, 0, 025%, -48dBm, 001, 51, 151
04:44, 100%, 0, 025%, -46dBm, 001, 52, 142
04:45, 100%, 0, 025%, -49dBm, 001, 53, 133
04:46, 100%, 0, 025%, -48dBm, 001, 53, 131
04:47, 100%, 0, 025%, -45dBm, 001, 53, 135
04:49, 100%, 0, 025%, -52dBm, 001, 53, 145
04:50, 100%, 0, 025%, -53dBm, 001, 53, 156
04:50, 100%, 0, 025%, -54dBm, 001, 53, 165
04:51, 100%, 0, 025%, -52dBm, 001, 53, 170
04:52, 100%, 0, 025%, -51dBm, 001, 54, 170
04:53, 100%, 0, 025%, -52dBm, 001, 54, 164
04:54, 100%, 0, 025%, -50dBm, 001, 54, 157
04:55, 100%, 0, 025%, -52dBm, 001, 54, 148
04:56, 100%, 0, 025%, -50dBm, 001, 54, 141
04:57, 100%, 0, 025%, -46dBm, 001, 54, 143
04:58, 100%, 0, 025%, -52dBm, 001, 56, 152
04:59, 100%, 0, 025%, -54dBm, 001, 56, 165
05:00, 100%, 0, 025%, -54dBm, 001, 55, 171
05:01, 100%, 0, 025%, -53dBm, 001, 54, 177
05:02, 100%, 0, 025%, -51dBm, 001, 54, 176
05:03, 100%, 0, 025%, -55dBm, 001, 55, 173
05:04, 100%, 0, 025%, -53dBm, 001, 54, 167
05:05, 100%, 0, 025%, -49dBm, 001, 54, 157
05:06, 100%, 0, 025%, -50dBm, 001, 54, 146
05:07, 095%, 0, 025%, -52dBm, 001, 56, 140
05:08, 100%, 0, 025%, -47dBm, 001, 58, 142
05:10, 080%, 0, 025%, -50dBm, 001, 58, 153
05:11, 100%, 0, 025%, -54dBm, 001, 59, 164
05:11, 090%, 0, 025%, -51dBm, 001, 57, 168
05:12, 100%, 0, 025%, -50dBm, 001, 58, 168
05:13, 100%, 0, 025%, -54dBm, 001, 59, 163
05:14, 100%, 0, 025%, -48dBm, 001, 60, 154
05:15, 080%, 0, 025%, -48dBm, 001, 61, 144
05:16, 100%, 0, 025%, -50dBm, 001, 61, 142
05:17, 100%, 0, 025%, -48dBm, 001, 62, 151
05:18, 100%, 0, 025%, -53dBm, 001, 61, 163
05:19, 090%, 0, 025%, -52dBm, 001, 59, 169
05:20, 090%, 0, 025%, -49dBm, 001, 59, 167
05:21, 100%, 0, 025%, -48dBm, 001, 60, 160
05:22, 100%, 0, 025%, -47dBm, 001, 61, 148
05:23, 100%, 0, 025%, -50dBm, 001, 63, 147
05:24, 100%, 0, 025%, -48dBm, 001, 64, 155
05:25, 090%, 0, 025%, -54dBm, 001, 62, 167
05:26, 100%, 0, 025%, -52dBm, 001, 61, 172
05:27, 080%, 0, 025%, -52dBm, 001, 61, 170
05:28, 100%, 0, 025%, -47dBm, 001, 62, 162
05:29, 100%, 0, 025%, -47dBm, 001, 64, 151
05:31, 100%, 0, 020%, -50dBm, 001, 66, 149
05:32, 095%, 0, 025%, -48dBm, 001, 66, 157
05:33, 100%, 0, 025%, -55dBm, 001, 64, 171
05:34, 100%, 0, 025%, -53dBm, 001, 63, 180
05:35, 100%, 0, 025%, -51dBm, 001, 63, 183
05:36, 090%, 0, 025%, -52dBm, 001, 64, 180
05:37, 100%, 0, 025%, -48dBm, 001, 66, 174
05:38, 100%, 0, 025%, -47dBm, 001, 67, 165
05:39, 100%, 0, 025%, -50dBm, 001, 67, 158
05:40, 100%, 0, 025%, -51dBm, 001, 66, 155
05:41, 100%, 0, 025%, -49dBm, 001, 66, 164
05:42, 100%, 0, 025%, -57dBm, 001, 67, 179
05:42, 100%, 0, 025%, -55dBm, 001, 68, 189
05:43, 100%, 0, 025%, -49dBm, 001, 65, 194
05:44, 100%, 0, 025%, -52dBm, 001, 63, 189
05:45, 100%, 0, 025%, -50dBm, 001, 63, 180
05:46, 100%, 0, 025%, -52dBm, 001, 62, 169
05:47, 100%, 0, 025%, -50dBm, 001, 62, 158
05:48, 100%, 0, 025%, -53dBm, 001, 62, 146
05:49, 100%, 0, 025%, -52dBm, 001, 64, 144
05:50, 100%, 0, 025%, -48dBm, 001, 67, 152
05:51, 100%, 0, 025%, -53dBm, 001, 68, 162
05:52, 100%, 0, 025%, -54dBm, 001, 67, 174
05:54, 090%, 0, 025%, -53dBm, 001, 66, 185
05:55, 100%, 0, 025%, -54dBm, 001, 66, 189
05:56, 100%, 0, 025%, -53dBm, 001, 67, 192
05:57, 100%, 0, 025%, -54dBm, 001, 67, 194
05:58, 100%, 0, 025%, -58dBm, 001, 67, 190
05:59, 100%, 0, 025%, -55dBm, 001, 67, 187
06:00, 095%, 0, 025%, -52dBm, 001, 67, 182
06:01, 090%, 0, 025%, -50dBm, 001, 68, 176
06:02, 100%, 0, 025%, -50dBm, 001, 67, 170
06:03, 100%, 0, 025%, -49dBm, 001, 69, 164
06:03, 100%, 0, 025%, -48dBm, 001, 70, 163
06:04, 100%, 0, 025%, -49dBm, 001, 71, 168
06:05, 100%, 0, 025%, -53dBm, 001, 72, 178
06:06, 100%, 0, 025%, -54dBm, 001, 74, 190
06:07, 100%, 0, 025%, -55dBm, 001, 77, 200
06:08, 095%, 0, 025%, -56dBm, 001, 77, 203
06:09, 090%, 0, 025%, -46dBm, 001, 77, 202
06:10, 100%, 0, 025%, -44dBm, 001, 79, 194
06:11, 100%, 0, 025%, -48dBm, 001, 78, 189
06:13, 080%, 0, 025%, -52dBm, 001, 75, 185
06:14, 100%, 0, 025%, -54dBm, 001, 74, 185
06:15, 100%, 0, 025%, -58dBm, 001, 72, 180
06:16, 100%, 0, 025%, -49dBm, 001, 71, 168
06:17, 100%, 0, 025%, -47dBm, 001, 72, 156
06:18, 100%, 0, 025%, -47dBm, 001, 75, 146
06:19, 090%, 0, 025%, -55dBm, 001, 75, 148
06:20, 100%, 0, 025%, -53dBm, 001, 74, 160
06:21, 100%, 0, 025%, -56dBm, 001, 73, 171
06:22, 100%, 0, 025%, -54dBm, 001, 72, 179
06:23, 100%, 0, 025%, -52dBm, 001, 71, 185
06:24, 090%, 0, 025%, -50dBm, 001, 70, 181
06:24, 100%, 0, 025%, -49dBm, 001, 70, 174
06:25, 100%, 0, 025%, -49dBm, 001, 70, 165
06:26, 100%, 0, 025%, -51dBm, 001, 69, 157
06:27, 100%, 0, 025%, -54dBm, 001, 68, 146
06:28, 100%, 0, 025%, -56dBm, 001, 66, 135
06:29, 100%, 0, 025%, -53dBm, 001, 65, 124
06:30, 100%, 0, 025%, -52dBm, 001, 66, 116
06:31, 100%, 0, 025%, -51dBm, 001, 66, 109
06:32, 100%, 0, 025%, -52dBm, 001, 66, 107
06:34, 100%, 0, 025%, -54dBm, 001, 65, 114
06:35, 090%, 0, 025%, -57dBm, 001, 64, 125
06:36, 095%, 0, 025%, -54dBm, 001, 66, 138
06:37, 100%, 0, 025%, -58dBm, 001, 68, 149
06:37, 100%, 0, 020%, -57dBm, 001, 68, 158
06:38, 100%, 0, 025%, -56dBm, 001, 68, 168
06:39, 100%, 0, 025%, -58dBm, 001, 68, 176
06:40, 100%, 0, 025%, -59dBm, 001, 67, 185
06:41, 100%, 0, 025%, -56dBm, 001, 66, 190
06:42, 100%, 0, 025%, -52dBm, 001, 65, 194
06:43, 100%, 0, 025%, -52dBm, 001, 63, 199
06:44, 090%, 0, 025%, -53dBm, 001, 61, 201
06:45, 090%, 0, 025%, -53dBm, 001, 60, 203
06:46, 100%, 0, 025%, -54dBm, 001, 59, 204
06:47, 100%, 0, 025%, -53dBm, 001, 59, 203
06:48, 100%, 0, 025%, -56dBm, 001, 60, 196
06:49, 100%, 0, 025%, -47dBm, 001, 59, 189
06:50, 100%, 0, 025%, -46dBm, 001, 58, 176
06:51, 100%, 0, 025%, -47dBm, 001, 58, 164
06:52, 100%, 0, 025%, -47dBm, 001, 59, 149
06:53, 100%, 0, 025%, -49dBm, 001, 59, 138
06:55, 100%, 0, 025%, -47dBm, 001, 61, 131
06:56, 100%, 0, 025%, -45dBm, 001, 62, 129
06:56, 090%, 0, 025%, -49dBm, 001, 61, 136
06:57, 090%, 0, 025%, -50dBm, 001, 60, 146
06:58, 100%, 0, 025%, -50dBm, 001, 60, 153
06:59, 090%, 0, 025%, -52dBm, 001, 58, 156
07:00, 100%, 0, 025%, -54dBm, 001, 57, 159
07:01, 095%, 0, 025%, -50dBm, 001, 57, 163
07:02, 100%, 0, 025%, -49dBm, 001, 58, 174
07:03, 100%, 0, 025%, -49dBm, 001, 59, 184
07:04, 100%, 0, 025%, -52dBm, 001, 60, 194
07:05, 090%, 0, 025%, -50dBm, 001, 59, 200
07:06, 100%, 0, 025%, -48dBm, 001, 60, 198
07:07, 100%, 0, 025%, -49dBm, 001, 61, 193
07:08, 100%, 0, 025%, -45dBm, 001, 62, 183
07:09, 100%, 0, 025%, -48dBm, 001, 62, 176
07:10, 100%, 0, 025%, -47dBm, 001, 62, 181
07:11, 100%, 0, 025%, -49dBm, 001, 61, 192
07:12, 100%, 0, 025%, -53dBm, 001, 60, 203
07:13, 095%, 0, 025%, -51dBm, 001, 60, 208
07:14, 100%, 0, 025%, -50dBm, 001, 59, 209
07:16, 100%, 0, 025%, -50dBm, 001, 59, 201
07:17, 100%, 0, 025%, -49dBm, 001, 59, 194
07:17, 100%, 0, 025%, -48dBm, 001, 58, 184
07:18, 095%, 0, 025%, -48dBm, 001, 57, 171
07:19, 100%, 0, 025%, -49dBm, 001, 55, 158
07:20, 100%, 0, 025%, -45dBm, 001, 56, 146
07:21, 100%, 0, 025%, -45dBm, 001, 58, 132
07:22, 100%, 0, 025%, -45dBm, 001, 60, 122
07:23, 100%, 0, 025%, -50dBm, 001, 58, 120
07:24, 100%, 0, 025%, -47dBm, 001, 55, 127
07:25, 100%, 0, 025%, -54dBm, 001, 53, 141
07:26, 095%, 0, 025%, -54dBm, 001, 52, 153
07:27, 100%, 0, 025%, -54dBm, 001, 53, 163
07:28, 100%, 0, 025%, -52dBm, 001, 54, 171
07:29, 100%, 0, 025%, -53dBm, 001, 53, 176
07:30, 100%, 0, 025%, -50dBm, 001, 54, 176
07:31, 100%, 0, 025%, -46dBm, 001, 54, 169
07:32, 100%, 0, 025%, -46dBm, 001, 54, 161
07:33, 100%, 0, 025%, -47dBm, 001, 52, 151
07:34, 100%, 0, 025%, -57dBm, 001, 49, 138
07:35, 100%, 0, 025%, -57dBm, 001, 47, 123
07:37, 075%, 0, 025%, -53dBm, 001, 44, 108
07:38, 100%, 0, 025%, -53dBm, 001, 42, 93
07:39, 100%, 0, 025%, -51dBm, 001, 40, 81
07:40, 090%, 0, 025%, -42dBm, 001, 37, 72
07:41, 090%, 0, 025%, -40dBm, 001, 35, 74
07:42, 100%, 0, 025%, -52dBm, 001, 35, 83
07:43, 100%, 0, 025%, -53dBm, 001, 35, 93
07:44, 100%, 0, 025%, -54dBm, 001, 35, 103
07:45, 080%, 0, 025%, -52dBm, 001, 34, 113
