Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
03:42, 100%, 0, 025%, -48dBm, 001, 149, 192
03:43, 100%, 0, 025%, -50dBm, 001, 149, 185
03:44, 100%, 1, 025%, -52dBm, 001, 150, 179
03:45, 100%, 1, 025%, -54dBm, 001, 151, 174
03:46, 100%, 0, 025%, -58dBm, 001, 153, 172
03:47, 100%, 0, 025%, -64dBm, 001, 153, 172
03:48, 075%, 0, 025%, -72dBm, 001, 154, 175
03:49, 095%, 0, 025%, -66dBm, 001, 154, 177
03:50, 095%, 0, 025%, -68dBm, 001, 155, 180
03:51, 035%, 1, 025%, -73dBm, 001, 160, 185
03:52, 000%, 1, 025%, -80dBm, 001, 155, 190
03:53, 035%, 0, 025%, -75dBm, 001, 156, 194
03:54, 085%, 0, 025%, -70dBm, 001, 156, 198
03:55, 100%, 0, 025%, -68dBm, 001, 156, 200
03:56, 100%, 0, 025%, -60dBm, 001, 156, 202
03:57, 090%, 0, 025%, -59dBm, 001, 156, 203
03:58, 095%, 0, 025%, -59dBm, 001, 157, 202
03:59, 100%, 0, 025%, -62dBm, 001, 156, 201
04:00, 100%, 0, 025%, -66dBm, 001, 157, 205
04:01, 100%, 0, 025%, -67dBm, 001, 158, 208
04:02, 100%, 1, 025%, -68dBm, 001, 158, 213
04:03, 090%, 1, 025%, -68dBm, 001, 158, 218
04:05, 065%, 0, 025%, -68dBm, 001, 159, 223
04:06, 095%, 0, 025%, -66dBm, 001, 160, 226
04:07, 100%, 0, 025%, -64dBm, 001, 161, 231
04:08, 100%, 0, 025%, -64dBm, 001, 162, 233
04:09, 095%, 0, 025%, -62dBm, 001, 162, 235
04:09, 105%, 0, 025%, -62dBm, 001, 162, 58148
04:11, 040%, 0, 025%, -62dBm, 001, 164, 235
04:12, 100%, 0, 025%, -64dBm, 001, 164, 230
04:13, 090%, 0, 025%, -61dBm, 001, 164, 220
04:14, 095%, 0, 025%, -61dBm, 001, 166, 207
04:15, 045%, 0, 025%, -72dBm, 001, 167, 193
04:16, 095%, 0, 025%, -71dBm, 001, 167, 181
04:16, 090%, 0, 025%, -58dBm, 001, 169, 174
04:17, 105%, 0, 025%, -56dBm, 001, 170, 174
04:18, 100%, 0, 025%, -58dBm, 001, 171, 182
04:19, 095%, 0, 025%, -59dBm, 001, 171, 191
04:20, 105%, 0, 025%, -59dBm, 001, 172, 197
04:21, 100%, 0, 025%, -61dBm, 001, 174, 199
04:22, 070%, 0, 025%, -67dBm, 001, 176, 194
04:24, 100%, 0, 025%, -51dBm, 001, 177, 184
04:25, 100%, 0, 025%, -50dBm, 001, 176, 173
04:26, 100%, 0, 025%, -53dBm, 001, 175, 173
04:27, 100%, 0, 025%, -53dBm, 001, 176, 179
04:28, 100%, 0, 025%, -59dBm, 001, 178, 189
04:29, 100%, 0, 025%, -61dBm, 001, 180, 194
04:30, 100%, 0, 025%, -61dBm, 001, 181, 195
04:31, 100%, 0, 025%, -56dBm, 001, 182, 189
04:32, 100%, 0, 025%, -50dBm, 001, 183, 176
04:33, 100%, 0, 025%, -52dBm, 001, 184, 165
04:34, 100%, 0, 025%, -52dBm, 001, 182, 161
04:35, 100%, 0, 025%, -50dBm, 001, 181, 163
04:36, 100%, 0, 025%, -53dBm, 001, 183, 171
04:37, 100%, 0, 025%, -59dBm, 001, 186, 175
04:37, 100%, 0, 025%, -62dBm, 001, 188, 179
04:38, 100%, 0, 025%, -58dBm, 001, 187, 177
04:39, 100%, 0, 025%, -49dBm, 001, 186, 169
04:40, 095%, 0, 025%, -47dBm, 001, 187, 154
04:41, 105%, 0, 025%, -49dBm, 001, 189, 144
04:42, 100%, 0, 025%, -49dBm, 001, 188, 143
04:43, 100%, 0, 025%, -50dBm, 001, 188, 150
04:45, 095%, 0, 025%, -61dBm, 001, 189, 157
04:46, 095%, 0, 025%, -62dBm, 001, 192, 164
04:47, 100%, 0, 025%, -57dBm, 001, 194, 164
04:48, 100%, 0, 025%, -57dBm, 001, 194, 161
04:49, 095%, 0, 025%, -47dBm, 001, 194, 148
04:50, 105%, 0, 025%, -47dBm, 001, 194, 137
04:51, 100%, 0, 025%, -49dBm, 001, 193, 137
04:52, 100%, 0, 025%, -50dBm, 001, 193, 146
04:53, 100%, 0, 025%, -60dBm, 001, 196, 154
04:54, 100%, 0, 025%, -59dBm, 001, 199, 159
04:55, 100%, 0, 025%, -56dBm, 001, 200, 157
04:56, 100%, 2, 025%, -46dBm, 001, 201, 145
04:57, 095%, 2, 025%, -46dBm, 001, 202, 134
04:58, 095%, 1, 025%, -48dBm, 001, 202, 129
04:58, 100%, 0, 025%, -48dBm, 001, 202, 134
04:59, 080%, 0, 025%, -58dBm, 001, 204, 142
05:00, 105%, 0, 025%, -58dBm, 001, 206, 148
05:01, 100%, 0, 025%, -55dBm, 001, 210, 149
05:02, 100%, 0, 025%, -53dBm, 001, 212, 143
05:03, 100%, 0, 025%, -46dBm, 001, 211, 132
05:04, 100%, 0, 025%, -49dBm, 001, 210, 124
05:05, 100%, 0, 025%, -50dBm, 001, 211, 125
05:06, 100%, 0, 025%, -53dBm, 001, 214, 132
05:08, 100%, 0, 025%, -59dBm, 001, 216, 138
05:09, 100%, 0, 025%, -55dBm, 001, 218, 137
05:09, 095%, 0, 025%, -47dBm, 001, 219, 129
